card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location_begin  (nl),adm.uuid_mat,Volgnummer (nl),ResourceID,brocade.id,Source Note (nl),Source Note Type,Source Note Language
e22_Items,1,mpmbr,tg:mpmbr:1177_#1,Arch. 638,isad:mpm:161,10 Q 8 C,94808d54-7a27-5106-9391-76993b7b7ad8,p. 682-685,94808d54-7a27-5106-9391-76993b7b7ad8,tg:mpmbr:1177_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:66_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,32a06c02-6f89-522a-a177-54e4b77ed876,A.b.4.2,32a06c02-6f89-522a-a177-54e4b77ed876,tg:mpmbr:66_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1167_#1,Arch. 638,isad:mpm:161,10 Q 8 C,5f8aa2db-3383-5786-b2f1-d1954e83a5e3,p. 646-649,5f8aa2db-3383-5786-b2f1-d1954e83a5e3,tg:mpmbr:1167_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1029_#1,Arch. 638,isad:mpm:161,10 Q 8 C,98ae829e-2f9e-5751-b889-8f6f9db8f5c2,p. 228-231,98ae829e-2f9e-5751-b889-8f6f9db8f5c2,tg:mpmbr:1029_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:50_#1,Arch. 77,isad:mpm:29,10 Q 2 G,5c03db54-fc88-58be-874c-4b243579059c,pag. 23-24,5c03db54-fc88-58be-874c-4b243579059c,tg:mpmbr:50_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1151_#1,Arch. 638,isad:mpm:161,10 Q 8 C,47d5e72a-505a-5b88-9843-4ef11d6c12e0,p. 590-593,47d5e72a-505a-5b88-9843-4ef11d6c12e0,tg:mpmbr:1151_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:40_#1,Arch. 322,isad:mpm:166,10 Q 5 D,edfff7f4-5279-58ac-984b-cbbd296327ae,,edfff7f4-5279-58ac-984b-cbbd296327ae,tg:mpmbr:40_#1,Los stuk tussen fol. 290 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1039_#1,Arch. 638,isad:mpm:161,10 Q 8 C,93eb2623-c367-533d-8d18-93451ad50d08,p. 266-267,93eb2623-c367-533d-8d18-93451ad50d08,tg:mpmbr:1039_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1141_#1,Arch. 638,isad:mpm:161,10 Q 8 C,f6e62e2c-dfd8-5270-af2b-b7bec56e2962,p. 552-553,f6e62e2c-dfd8-5270-af2b-b7bec56e2962,tg:mpmbr:1141_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:491_#1,Arch. 79,isad:mpm:31,10 Q 2 G,9ed640ea-6c9a-5a19-950b-429c69043ef3,p. 243-246,9ed640ea-6c9a-5a19-950b-429c69043ef3,tg:mpmbr:491_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1237_#1,SCH HF BA 60,isad:mpm:301,15 Q 5 C,1d60be43-bdbd-55a5-8407-282f973ed477,1677/3,1d60be43-bdbd-55a5-8407-282f973ed477,tg:mpmbr:1237_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1227_#1,SCH HF BA 16,isad:mpm:301,15 Q 4 B,c8e1bef4-fc3a-5a1f-bd5e-ff7379ddd6d1,1675/1,c8e1bef4-fc3a-5a1f-bd5e-ff7379ddd6d1,tg:mpmbr:1227_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:953_#1,Arch. 638,isad:mpm:161,10 Q 8 C,5356fb14-abc9-5f7a-825c-b130c7a91f75,p. 5-6,5356fb14-abc9-5f7a-825c-b130c7a91f75,tg:mpmbr:953_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:943_#1,SCH HF BA 56,isad:mpm:301,15 Q 5 D,33b4fe37-97aa-51b5-b26d-d3cf557b9171,1,33b4fe37-97aa-51b5-b26d-d3cf557b9171,tg:mpmbr:943_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:626_#1,Arch. 80,isad:mpm:32,10 Q 2 G,576f367c-91bb-5bdf-9c9f-3fb1bde701bc,p. 5-8,576f367c-91bb-5bdf-9c9f-3fb1bde701bc,tg:mpmbr:626_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:636_#1,Arch. 80,isad:mpm:32,10 Q 2 G,cefab602-0620-5d7f-9874-48fa068d9d61,p. 45-48,cefab602-0620-5d7f-9874-48fa068d9d61,tg:mpmbr:636_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:892_#1,Arch. 89,isad:mpm:42,10 Q 2 D,a1ca7ad1-3da9-5db9-9af7-1fd72d25176d,p. 229-232,a1ca7ad1-3da9-5db9-9af7-1fd72d25176d,tg:mpmbr:892_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:882_#1,Arch. 89,isad:mpm:42,10 Q 2 D,229019ef-dce1-53b6-8894-45c045f1e268,p. 199-20,229019ef-dce1-53b6-8894-45c045f1e268,tg:mpmbr:882_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:315_#1,Arch. 682,isad:mpm:123,10 Q 9 D,af1be978-e656-526a-a40e-1e3bc13ff458,los stuk 5,af1be978-e656-526a-a40e-1e3bc13ff458,tg:mpmbr:315_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:305_#1,Arch.78,isad:mpm:30,10 Q 2 G,2823fb74-4559-5f86-885a-2508855a5664,p.409-412,2823fb74-4559-5f86-885a-2508855a5664,tg:mpmbr:305_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1090_#1,Arch. 89,isad:mpm:42,10 Q 2 D,ad873981-aac2-518d-ad47-f1b87a8bee9e,p. 741-744,ad873981-aac2-518d-ad47-f1b87a8bee9e,tg:mpmbr:1090_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:540_#1,Arch. 79,isad:mpm:31,10 Q 2 G,35226a91-fe62-55b1-aa6c-6dd2c0a75b50,p. 425-428,35226a91-fe62-55b1-aa6c-6dd2c0a75b50,tg:mpmbr:540_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1080_#1,Arch. 89,isad:mpm:42,10 Q 2 D,2fc399ca-7cb5-551e-9f3b-ba9693e1a7b4,p. 711-712,2fc399ca-7cb5-551e-9f3b-ba9693e1a7b4,tg:mpmbr:1080_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:550_#1,Arch. 79,isad:mpm:31,10 Q 2 G,c610d7ab-c337-5255-8737-97991cbd1c4a,p. 461-464,c610d7ab-c337-5255-8737-97991cbd1c4a,tg:mpmbr:550_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:522_#1,Arch. 79,isad:mpm:31,10 Q 2 G,c5f73325-6aec-5129-932b-3264e5974623,p. 357-360,c5f73325-6aec-5129-932b-3264e5974623,tg:mpmbr:522_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:532_#1,Arch. 79,isad:mpm:31,10 Q 2 G,f0f502a9-a39d-594a-96bb-d6ddf77ea2e8,p. 397-400,f0f502a9-a39d-594a-96bb-d6ddf77ea2e8,tg:mpmbr:532_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:377_#1,Arch.78,isad:mpm:30,10 Q 2 G,834bdbf1-1284-5d02-9703-11d118c13543,p.673-676,834bdbf1-1284-5d02-9703-11d118c13543,tg:mpmbr:377_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:367_#1,Arch.78,isad:mpm:30,10 Q 2 G,8a1ffff7-d745-5870-a965-3571e6343d37,p.633-636,8a1ffff7-d745-5870-a965-3571e6343d37,tg:mpmbr:367_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:169_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,5842a092-78d8-5023-8965-a360420c0e0d,B.b.3.1,5842a092-78d8-5023-8965-a360420c0e0d,tg:mpmbr:169_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:998_#1,Arch. 638,isad:mpm:161,10 Q 8 C,b3655e72-95e6-53a1-b30e-e30095fa8ca2,p. 91-93a,b3655e72-95e6-53a1-b30e-e30095fa8ca2,tg:mpmbr:998_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:179_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,0420ed22-b0a3-5eff-af23-c19b76ba32b9,B.e.1.2,0420ed22-b0a3-5eff-af23-c19b76ba32b9,tg:mpmbr:179_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:644_#1,Arch. 80,isad:mpm:32,10 Q 2 G,33ee1580-cec8-5cf1-a40d-790f3c23071e,p. 77-80,33ee1580-cec8-5cf1-a40d-790f3c23071e,tg:mpmbr:644_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:654_#1,Arch. 80,isad:mpm:32,10 Q 2 G,ad7e1804-5aa1-5534-801c-c56d3167ba52,p. 117-120,ad7e1804-5aa1-5534-801c-c56d3167ba52,tg:mpmbr:654_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:931_#1,Arch. 89,isad:mpm:42,10 Q 2 D,6d7c3696-ef76-5e45-ad38-7b7751bbe4ed,p. 633-634,6d7c3696-ef76-5e45-ad38-7b7751bbe4ed,tg:mpmbr:931_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:849_#1,Arch. 89,isad:mpm:42,10 Q 2 D,192c240e-2344-54e9-814b-1beb7aee13f1,p. 91-94,192c240e-2344-54e9-814b-1beb7aee13f1,tg:mpmbr:849_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:921_#1,Arch. 89,isad:mpm:42,10 Q 2 D,27a44d3f-50ad-5b87-bc1a-0e24567b9eeb,p. 611-614,27a44d3f-50ad-5b87-bc1a-0e24567b9eeb,tg:mpmbr:921_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:859_#1,Arch. 89,isad:mpm:42,10 Q 2 D,71da8401-28de-5b4f-ae1c-4e8601cdb284,p. 127-128,71da8401-28de-5b4f-ae1c-4e8601cdb284,tg:mpmbr:859_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:785_#1,Arch. 89,isad:mpm:42,10 Q 2 D,cc8efeba-44c6-5b4c-9f3f-f40bdb3550f8,p. 461-462,cc8efeba-44c6-5b4c-9f3f-f40bdb3550f8,tg:mpmbr:785_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:795_#1,Arch. 89,isad:mpm:42,10 Q 2 D,9bc124d8-e2e8-5632-bb35-acd4d013476a,p. 477-480,9bc124d8-e2e8-5632-bb35-acd4d013476a,tg:mpmbr:795_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1245_#1,SCH HF BA 3,isad:mpm:301,15 Q 4 C,c595e79c-aa66-5fbf-abf6-e94a657a1cce,8,c595e79c-aa66-5fbf-abf6-e94a657a1cce,tg:mpmbr:1245_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:32_#1,Arch. 378,isad:mpm:91,10 Q 5 B,699bdb41-4701-5c26-9fce-f618a1341254,,699bdb41-4701-5c26-9fce-f618a1341254,tg:mpmbr:32_#1,1ste los stuk achteraan,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1133_#1,Arch. 638,isad:mpm:161,10 Q 8 C,1135bdb0-46ce-515a-a6f4-285fd72150e3,p. 524-527,1135bdb0-46ce-515a-a6f4-285fd72150e3,tg:mpmbr:1133_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:22_#1,Arch. 1452,isad:mpm:306,10 R 3 B,af65958e-0b34-57b1-81b1-4178bdc0c8bd,1,af65958e-0b34-57b1-81b1-4178bdc0c8bd,tg:mpmbr:22_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1123_#1,Arch. 638,isad:mpm:161,10 Q 8 C,50482453-eb8d-53e6-ad26-193261c8a5c4,p. 486-491,50482453-eb8d-53e6-ad26-193261c8a5c4,tg:mpmbr:1123_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:252_#1,Arch. 78,isad:mpm:30,10 Q 2 G,29734208-869a-5dc3-bcdd-e9ba84c05175,p. 213-216,29734208-869a-5dc3-bcdd-e9ba84c05175,tg:mpmbr:252_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:242_#1,Arch. 78,isad:mpm:30,10 Q 2 G,06fc0336-b5d8-5a1a-a216-2d9b4fec34a1,p. 173-176,06fc0336-b5d8-5a1a-a216-2d9b4fec34a1,tg:mpmbr:242_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:407_#1,Arch. 79,isad:mpm:31,10 Q 2 G,7a37cee7-b879-527c-ab73-241938a635d7,p. 77-80,7a37cee7-b879-527c-ab73-241938a635d7,tg:mpmbr:407_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:417_#1,Arch. 79,isad:mpm:31,10 Q 2 G,29753763-9cd4-5610-b73f-c202572d41ed,p. 117-120,29753763-9cd4-5610-b73f-c202572d41ed,tg:mpmbr:417_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:619_#1,Arch. 89,isad:mpm:42,10 Q 2 D,d1a726ff-f40c-50c0-baab-9bbf7d41b7ab,p. 247-248,d1a726ff-f40c-50c0-baab-9bbf7d41b7ab,tg:mpmbr:619_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:761_#1,Arch. 89,isad:mpm:42,10 Q 2 D,a16fb3fa-45f9-5c86-8bd8-7bcce6955910,p. 411-412,a16fb3fa-45f9-5c86-8bd8-7bcce6955910,tg:mpmbr:761_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:609_#1,Arch. 79,isad:mpm:31,10 Q 2 G,266ff956-97ea-5f57-9b0a-9ace94f77b41,p. 689-692,266ff956-97ea-5f57-9b0a-9ace94f77b41,tg:mpmbr:609_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:771_#1,Arch. 89,isad:mpm:42,10 Q 2 D,5a259b50-41af-5b6d-aa55-3df264000965,p. 431-432,5a259b50-41af-5b6d-aa55-3df264000965,tg:mpmbr:771_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:134_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,dc8759c3-9574-5633-a279-e6464299c593,C.g.X7,dc8759c3-9574-5633-a279-e6464299c593,tg:mpmbr:134_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:124_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,f260dc97-a5b2-51db-9572-95d9b3f16dbc,C.g.8,f260dc97-a5b2-51db-9572-95d9b3f16dbc,tg:mpmbr:124_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1208_#1,Arch. 638,isad:mpm:161,10 Q 8 C,d53baf00-a51c-57b9-ae4d-66ecc2777fd6,p. 808-809,d53baf00-a51c-57b9-ae4d-66ecc2777fd6,tg:mpmbr:1208_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:814_#1,Arch. 89,isad:mpm:42,10 Q 2 D,7832ccf5-6537-550d-bfbe-3ca40cbe7734,p. 521-524,7832ccf5-6537-550d-bfbe-3ca40cbe7734,tg:mpmbr:814_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:804_#1,Arch. 89,isad:mpm:42,10 Q 2 D,72a7cef7-e91b-5ccc-8e04-2ebbeef9fa55,p. 497-498,72a7cef7-e91b-5ccc-8e04-2ebbeef9fa55,tg:mpmbr:804_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:393_#1,Arch. 79,isad:mpm:31,10 Q 2 G,268e9feb-e832-5f77-88d2-885733182ff5,p. 21-24,268e9feb-e832-5f77-88d2-885733182ff5,tg:mpmbr:393_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:383_#1,Arch.78,isad:mpm:30,10 Q 2 G,a216229b-fbd4-5cdd-97ea-48f80016ae22,p.701-704,a216229b-fbd4-5cdd-97ea-48f80016ae22,tg:mpmbr:383_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1016_#1,Arch. 638,isad:mpm:161,10 Q 8 C,724a7a62-8c01-5c16-9f48-780a32e6bce0,p. 164-175,724a7a62-8c01-5c16-9f48-780a32e6bce0,tg:mpmbr:1016_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1006_#1,Arch. 638,isad:mpm:161,10 Q 8 C,d898bbdb-8b80-5854-a9bb-4211cb9c6cee,p. 128-131,d898bbdb-8b80-5854-a9bb-4211cb9c6cee,tg:mpmbr:1006_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1074_#1,Arch. 638,isad:mpm:161,10 Q 8 C,cfecc84b-c7e4-5d6b-a69b-99407fd66b20,p. 402-403,cfecc84b-c7e4-5d6b-a69b-99407fd66b20,tg:mpmbr:1074_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1064_#1,Arch. 638,isad:mpm:161,10 Q 8 C,803c7115-85a1-53ce-837f-09ed1c090836,p. 352-359,803c7115-85a1-53ce-837f-09ed1c090836,tg:mpmbr:1064_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:289_#1,Arch.78,isad:mpm:30,10 Q 2 G,9fa3f364-a9ef-5e1e-8fc9-1f9541647cde,p.343-346,9fa3f364-a9ef-5e1e-8fc9-1f9541647cde,tg:mpmbr:289_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:299_#1,Arch.78,isad:mpm:30,10 Q 2 G,50b50d56-6fb6-5250-acc8-1d96d3a29313,p.385-388,50b50d56-6fb6-5250-acc8-1d96d3a29313,tg:mpmbr:299_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:876_#1,Arch. 89,isad:mpm:42,10 Q 2 D,713afce5-9fe9-52b2-8b78-2f455bc38ed6,p. 175-176,713afce5-9fe9-52b2-8b78-2f455bc38ed6,tg:mpmbr:876_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:866_#1,Arch. 89,isad:mpm:42,10 Q 2 D,b5df4ad7-f90f-543b-a535-9c343ca3859a,p. 147-148,b5df4ad7-f90f-543b-a535-9c343ca3859a,tg:mpmbr:866_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:156_#1,Arch. 95 bis,isad:mpm:338,10 Q 2 C,9b248b67-0c7b-5795-b285-bad9694302b4,B.a.1,9b248b67-0c7b-5795-b285-bad9694302b4,tg:mpmbr:156_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:146_#1,Arch. 95 bis,isad:mpm:337,10 Q 2 C,44817097-d2cc-58ee-81d2-999644435b6d,A.d.2.2,44817097-d2cc-58ee-81d2-999644435b6d,tg:mpmbr:146_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:703_#1,Arch. 95 bis,isad:mpm:339,10 Q 2 C,46db80db-2f16-511f-851f-68f6797df3dc,C.g.X5,46db80db-2f16-511f-851f-68f6797df3dc,tg:mpmbr:703_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:713_#1,Arch. 89,isad:mpm:42,10 Q 2 D,38bc7ca7-5e43-5e0a-bd01-7b24840af4a1,p. 301-302,38bc7ca7-5e43-5e0a-bd01-7b24840af4a1,tg:mpmbr:713_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:465_#1,Arch. 815,isad:mpm:160,10 R 8 F,5cefebbb-c011-5e6a-be68-fadf8469d192,los stuk tussen p. 36-37,5cefebbb-c011-5e6a-be68-fadf8469d192,tg:mpmbr:465_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:348_#1,Arch. 78,isad:mpm:30,10 Q 2 G,a22df7f8-500e-5d7d-aff9-7976b7ab641f,p. 557-560,a22df7f8-500e-5d7d-aff9-7976b7ab641f,tg:mpmbr:348_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:230_#1,Arch. 296,isad:mpm:365,10 Q 4 A,719c75ac-b2c6-5203-b2e3-e96719a809d3,los stuk 1,719c75ac-b2c6-5203-b2e3-e96719a809d3,tg:mpmbr:230_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:358_#1,Arch.78,isad:mpm:30,10 Q 2 G,0eb741c3-7ec4-573c-a4f9-2599f836c376,p.597-600,0eb741c3-7ec4-573c-a4f9-2599f836c376,tg:mpmbr:358_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:220_#1,Arch. 1457,isad:mpm:343,10 R 3 B,c8ea7eaa-5cb0-5140-bef1-6e278ba0e597,14,c8ea7eaa-5cb0-5140-bef1-6e278ba0e597,tg:mpmbr:220_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:883_#1,Arch. 89,isad:mpm:42,10 Q 2 D,912dcd8a-5e42-53e2-b9b6-e3ca529f876e,p. 201-202,912dcd8a-5e42-53e2-b9b6-e3ca529f876e,tg:mpmbr:883_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:893_#1,Arch. 89,isad:mpm:42,10 Q 2 D,a0a3b59f-e792-5bc8-8a16-ee6188c625a7,p. 233-234,a0a3b59f-e792-5bc8-8a16-ee6188c625a7,tg:mpmbr:893_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:637_#1,Arch. 80,isad:mpm:32,10 Q 2 G,13e819e7-fbdb-51d0-8a06-b3cdf2b27460,p. 49-52,13e819e7-fbdb-51d0-8a06-b3cdf2b27460,tg:mpmbr:637_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:627_#1,Arch. 80,isad:mpm:32,10 Q 2 G,a281c2e5-6ead-5843-ab75-323a64217391,p. 9-12,a281c2e5-6ead-5843-ab75-323a64217391,tg:mpmbr:627_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:429_#1,Arch. 79,isad:mpm:30,10 Q 2 G,72e8ef21-6c40-59f9-8643-4d74d6fdbae8,p. 165-168,72e8ef21-6c40-59f9-8643-4d74d6fdbae8,tg:mpmbr:429_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:551_#1,Arch. 79,isad:mpm:31,10 Q 2 G,29585a64-b5aa-50b5-9c52-f7f12f53fb96,p. 465-468,29585a64-b5aa-50b5-9c52-f7f12f53fb96,tg:mpmbr:551_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1081_#1,Arch. 89,isad:mpm:42,10 Q 2 D,326d96d5-a42c-5aaf-9b31-37596f4e77c6,p. 713-716,326d96d5-a42c-5aaf-9b31-37596f4e77c6,tg:mpmbr:1081_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:439_#1,Arch. 79,isad:mpm:30,10 Q 2 G,7456364c-2d58-5290-9332-918df49ae55c,p. 205-208,7456364c-2d58-5290-9332-918df49ae55c,tg:mpmbr:439_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1091_#1,Arch. 89,isad:mpm:42,10 Q 2 D,737bd763-0005-5b60-a09d-500d1451be95,p. 745-748,737bd763-0005-5b60-a09d-500d1451be95,tg:mpmbr:1091_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:304_#1,Arch.78,isad:mpm:30,10 Q 2 G,80639dc2-408c-5bb1-b655-a5256adb49a9,p.405-408,80639dc2-408c-5bb1-b655-a5256adb49a9,tg:mpmbr:304_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:314_#1,Arch. 682,isad:mpm:365,10 Q 9 D,8b259328-ce3c-57d3-93e4-f4a9e7395677,los stuk 1,8b259328-ce3c-57d3-93e4-f4a9e7395677,tg:mpmbr:314_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:490_#1,Arch. 79,isad:mpm:31,10 Q 2 G,9485fd43-1db9-5f28-841a-e50e6465415a,p. 239-242,9485fd43-1db9-5f28-841a-e50e6465415a,tg:mpmbr:490_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1140_#1,Arch. 638,isad:mpm:161,10 Q 8 C,5ff4707a-7a94-5aa3-9991-dbde578cc181,p. 548-551,5ff4707a-7a94-5aa3-9991-dbde578cc181,tg:mpmbr:1140_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:41_#1,Arch. 322,isad:mpm:80,10 Q 5 D,46968666-dc77-5c38-803d-9ac3d226bdf4,,46968666-dc77-5c38-803d-9ac3d226bdf4,tg:mpmbr:41_#1,Los stuk tussen fol. 301 links-rechts,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:1038_#1,Arch. 638,isad:mpm:161,10 Q 8 C,19173688-9263-5001-96af-6a2426a984a9,p. 260-265,19173688-9263-5001-96af-6a2426a984a9,tg:mpmbr:1038_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:480_#1,Arch. 79,isad:mpm:31,10 Q 2 G,08f0685f-e06f-5d1b-b5ad-d13f159998a8,p. 201-204,08f0685f-e06f-5d1b-b5ad-d13f159998a8,tg:mpmbr:480_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1150_#1,Arch. 638,isad:mpm:161,10 Q 8 C,16386d7d-eaa0-5ee9-994c-184078c24242,p. 586-589,16386d7d-eaa0-5ee9-994c-184078c24242,tg:mpmbr:1150_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1028_#1,Arch. 638,isad:mpm:161,10 Q 8 C,92795a50-9734-566d-b7c3-16de09505381,p. 224-227,92795a50-9734-566d-b7c3-16de09505381,tg:mpmbr:1028_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:51_#1,Arch. 498,isad:mpm:43,10 Q 6 C,1291810b-b862-5063-95bc-7ece52577ff7,,1291810b-b862-5063-95bc-7ece52577ff7,tg:mpmbr:51_#1,Los stuk 13 vooraan,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:942_#1,SCH HF BA 169,isad:mpm:301,15 Q 7 C,434bed61-e243-5edf-bd3a-c16539e2f6ce,9,434bed61-e243-5edf-bd3a-c16539e2f6ce,tg:mpmbr:942_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1226_#1,Arch. 638,isad:mpm:161,10 Q 8 C,90bb08bd-68e1-54dc-827f-0beb5d97edf0,p. 874-888,90bb08bd-68e1-54dc-827f-0beb5d97edf0,tg:mpmbr:1226_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1236_#1,SCH HF BA 60,isad:mpm:301,15 Q 5 C,722af5f6-d909-5dab-85f3-ed5d30fbae99,1677/2,722af5f6-d909-5dab-85f3-ed5d30fbae99,tg:mpmbr:1236_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1244_#1,SCH HF BA 3,isad:mpm:301,15 Q 4 C,0af5d97c-07e0-5485-8f2d-3d4cf943770d,7,0af5d97c-07e0-5485-8f2d-3d4cf943770d,tg:mpmbr:1244_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:794_#1,Arch. 91,isad:mpm:45,10 Q 2 F,dc29120c-548f-5044-972c-bdfc45e2d01a,p. 87B-88,dc29120c-548f-5044-972c-bdfc45e2d01a,tg:mpmbr:794_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:1254_#1,Arch. 363,isad:mpm:128,10 Q 5 A,c4c8759d-6c94-51bb-a8ad-a7e9c5ab00ce,22,c4c8759d-6c94-51bb-a8ad-a7e9c5ab00ce,tg:mpmbr:1254_#1,los stuk tussen opening 74,remarks,Nederlands
e22_Items,1,mpmbr,tg:mpmbr:784_#1,Arch. 89,isad:mpm:42,10 Q 2 D,88b1610f-c8e1-5ed9-a950-57f9dec96f28,p. 459-460,88b1610f-c8e1-5ed9-a950-57f9dec96f28,tg:mpmbr:784_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:858_#1,Arch. 89,isad:mpm:42,10 Q 2 D,0c893a57-9995-5689-b9e5-13f0bdd81f67,p. 125-126,0c893a57-9995-5689-b9e5-13f0bdd81f67,tg:mpmbr:858_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:920_#1,Arch. 89,isad:mpm:42,10 Q 2 D,97a7cf2b-c531-5904-a97c-d554adaec50f,p. 609-610,97a7cf2b-c531-5904-a97c-d554adaec50f,tg:mpmbr:920_#1,,,
e22_Items,1,mpmbr,tg:mpmbr:848_#1,Arch. 89,isad:mpm:42,10 Q 2 D,52dfb8ce-5a3b-56e5-8163-b12963292f67,p. 89-90,52dfb8ce-5a3b-56e5-8163-b12963292f67,tg:mpmbr:848_#1,,,
