ResourceID,brocade.id,museum,dataset,resource_model,card,ire.isaar.uuid,source_ire_type,Creation Actor Role,source_code,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,order,source_field,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,tg:mpmph:24,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,tg:mpmph:24,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,tg:mpmph:24,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Op de microfilm staan meerdere fragmenten uit diverse werken:   
1) *La bible qui est toute la saincte escriture* (Barbier en Courteau, 1559)    
2) *Le nouveau testament* (Badius, 1554)    
3) *Le nouveau testament de notre seigneur …* (Rouen en Pauie, Parijs, 1580)    
4) *Epistre de Saint Paul* (Rouen en Pauie, Parijs, 1580) 
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000013,referentienummer,False,,,,,,,,,,,,,,
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:24,brocade id,False,,,,,,,,,,,,,,
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:24/N,brocade url,False,,,,,,,,,,,,,,
646f1a58-cbb8-5ddb-bfa2-e0caee1a036f,tg:mpmph:24,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f7968ecf-9804-5d35-9090-7e2b9dcac010"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5ac3e42e-da38-4bc7-8c97-1e0c8e6a2cc8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:16,https://data.museumplantinmoretus.be/ark:/11975/68a09ff2-b4bf-5cc1-979b-96655a7771a5,Foto's,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,Places,,,,,,au::100141,,,,1,id/place.place,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6224a79e-d372-4227-8e5f-a8a81b7acff0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cbd19e1b-8991-4adb-bb9a-9ad9e06aa301"", ""inverseOntologyProperty"": """"}]"
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,2054,In Copyright,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,mpmph,Foto,e73_CreationActors,d2a1e3ec-f60a-5b72-a987-a56132888428,fo,photographers,au::4838,au::4838:1,au::4838g:1,,"dlod={""suggest"":[""/agents/corporate_entities/517666"",""au::4838"",""au::4838:1"",""ark:/83110/x0/d2a1e3ec-f60a-5b72-a987-a56132888428"",""De Dag [Dagblad]""],""name"":""De Dag [Dagblad]"",""ark"":""ark:/83110/x0/d2a1e3ec-f60a-5b72-a987-a56132888428"",""uri"":""/agents/corporate_entities/517666"",""id"":""au::4838:1"",""isCapacity"":false}",ark:/83110/x0/d2a1e3ec-f60a-5b72-a987-a56132888428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,mpmph,Foto,e73_CreationActors,42798d8a-4823-5ee0-95af-a23264d6dc00,av,originators (administrative),au::13308,au::13308:1,au::13308g:1,,"dlod={""suggest"":[""/agents/corporate_entities/1423956"",""au::13308"",""au::13308:1"",""ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00"",""Museum Plantin-Moretus""],""name"":""Museum Plantin-Moretus"",""ark"":""ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00"",""uri"":""/agents/corporate_entities/1423956"",""id"":""au::13308:1"",""isCapacity"":false}",ark:/83110/x0/42798d8a-4823-5ee0-95af-a23264d6dc00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19390715,,,,,,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1939-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,,,e73_DepictedItems,775f40a7-f614-586e-bdf3-1f0f051d712c,ow,,au::2561,au::2561:1,au::2561g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/274027"",""au::2561"",""au::2561:1"",""ark:/83110/x0/775f40a7-f614-586e-bdf3-1f0f051d712c"",""Herman F. Bouchery""],""name"":""Herman F. Bouchery"",""ark"":""ark:/83110/x0/775f40a7-f614-586e-bdf3-1f0f051d712c"",""uri"":""/agents/people/274027"",""id"":""au::2561:1"",""isCapacity"":false}",ark:/83110/x0/775f40a7-f614-586e-bdf3-1f0f051d712c,agent,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,,,e73_DepictedItems,ce83c643-99d7-529b-a64b-4ac724e0ce14,ow,,au::13050,au::13050:1,au::13050g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/1396350"",""au::13050"",""au::13050:1"",""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""Adolf Molter""],""name"":""Adolf Molter"",""ark"":""ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14"",""uri"":""/agents/people/1396350"",""id"":""au::13050:1"",""isCapacity"":false}",ark:/83110/x0/ce83c643-99d7-529b-a64b-4ac724e0ce14,agent,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,,,e73_DepictedItems,19180a17-86f1-50ca-842f-7bcc4add0f26,ow,,au::5346,au::5346:1,au::5346g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/572022"",""au::5346"",""au::5346:1"",""ark:/83110/x0/19180a17-86f1-50ca-842f-7bcc4add0f26"",""Jan Denucé""],""name"":""Jan Denucé"",""ark"":""ark:/83110/x0/19180a17-86f1-50ca-842f-7bcc4add0f26"",""uri"":""/agents/people/572022"",""id"":""au::5346:1"",""isCapacity"":false}",ark:/83110/x0/19180a17-86f1-50ca-842f-7bcc4add0f26,agent,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,,,e73_DepictedItems,1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,ow,,au::2268,au::2268:1,au::2268g:1,,,,,,,,,,,,,subjects (content of works),,"dlod={""suggest"":[""/agents/people/242676"",""au::2268"",""au::2268:1"",""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""Emmanuel de Bom""],""name"":""Emmanuel de Bom"",""ark"":""ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1"",""uri"":""/agents/people/242676"",""id"":""au::2268:1"",""isCapacity"":false}",ark:/83110/x0/1fc62661-e5c9-5cdf-9e5e-71ae0c2a02f1,agent,,,,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Academische zitting in het Museum Plantin-Moretus ter gelegenheid van de 25ste verjaring van Max Rooses' overlijden. Aan het woord: Herman F. Bouchery. Naast hem v.l.n.r.: Jan Denucé, schepen Adolf Molter en Emmanuel De Bom.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000008,referentienummer,False,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:16,brocade id,False,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:16/N,brocade url,False,,,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""441c824c-45cf-515d-a021-27e089d7928a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""267e327c-497f-43b5-ab5f-848f251cadb6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
68a09ff2-b4bf-5cc1-979b-96655a7771a5,tg:mpmph:16,mpm,,,e73_OriginalBrocade,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,vb,,au::16015,au::16015:1,au::16015g:1,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1713605"",""au::16015"",""au::16015:1"",""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""Max Rooses""],""name"":""Max Rooses"",""ark"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""uri"":""/agents/people/1713605"",""id"":""au::16015:1"",""isCapacity"":false}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,agent,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:28,https://data.museumplantinmoretus.be/ark:/11975/69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,Foto's,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""984f4a15-7c1c-4a70-bc22-31f485b67832"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1ff692a8-5137-4014-a29f-6400566c646c"", ""inverseOntologyProperty"": """"}]"
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Op de microfilm staan meerdere fragmenten uit diverse werken:    
1) *Liber Salmorum Davidis Regis* (Parijs, 1625)     
2) *Evangelium Sanctum …* (Rome, typ. Medicea, 1590)     
3) *Sanctum dei evangelium arab lat* (Rome, typ. Medicea, 1591)     
4) [uit een arabisch schrift, mogelijks prequel van 3) uit 1585]
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000017,referentienummer,False,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:28,brocade id,False,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:28/N,brocade url,False,,,,,,,,,,,,,,
69b8e859-4eb7-5bdb-ba34-76e65b9a26a3,tg:mpmph:28,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7c593b11-17ee-5c52-918e-2fc0f2fa9244"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6eeb906-ceee-49e6-a386-ef68d74d524e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:95,https://data.museumplantinmoretus.be/ark:/11975/722b81be-58eb-5ee1-afb2-fd90e1f689e0,Foto's,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,Places,,,,,,,,,,1,id/place.place,['s-Gravenhage],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""13215846-920e-4ed8-aaea-9de638d375ef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""945dd335-7496-476e-b438-67162dcdc7c1"", ""inverseOntologyProperty"": """"}]"
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proeve der drukkerye gebruikt by Jan Willem de Groot. Bestaande in een druk-pers …* (Jan Willem de Groot, Leiden 1749)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000084,referentienummer,False,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:95,brocade id,False,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:95/N,brocade url,False,,,,,,,,,,,,,,
722b81be-58eb-5ee1-afb2-fd90e1f689e0,tg:mpmph:95,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b41dd4b0-f790-5a39-bb13-3927b4cded51"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec139c11-2ea9-47ea-8630-6e7e41f435eb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:26,https://data.museumplantinmoretus.be/ark:/11975/7293a118-14f6-5e59-af92-ecc173466317,Foto's,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d5adcc8d-912c-41c1-a0f1-c43cace7632f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0eff6701-39a3-4b8b-be2d-786fcd25fd07"", ""inverseOntologyProperty"": """"}]"
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"Fragment van *Biblia sacra …* (Lyon, 1566)
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000015,referentienummer,False,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:26,brocade id,False,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:26/N,brocade url,False,,,,,,,,,,,,,,
7293a118-14f6-5e59-af92-ecc173466317,tg:mpmph:26,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""deb92b88-6d36-5456-b5d6-2b104e0b110e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f7dd41a-25bd-4b21-8b15-14f997f38806"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:90,https://data.museumplantinmoretus.be/ark:/11975/742c8708-ac9b-5dd4-aed5-96cfafdf58d6,Foto's,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,Places,,,,,,,,,,1,id/place.place,[Haarlem],remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0b681a8f-deca-447f-af80-24010a04413b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ddbcabe-130b-4b35-a9c6-872123b6c06a"", ""inverseOntologyProperty"": """"}]"
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,mpm,mpmph,Foto,e73_CreationActors,0a7be828-2e65-544a-be43-c17268c049de,av,originators (administrative),au::19884,au::19884:1,au::19884g:1,,"dlod={""suggest"":[""/agents/people/2127588"",""au::19884"",""au::19884:1"",""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""Hendrik Vervliet""],""name"":""Hendrik Vervliet"",""ark"":""ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de"",""uri"":""/agents/people/2127588"",""id"":""au::19884:1"",""isCapacity"":false}",ark:/83110/x0/0a7be828-2e65-544a-be43-c17268c049de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_CreationTimeSpanSourceNotes,,,,,,,,,,0,id/date.exposure/so,,,,,,,19600000,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_CreationTimeSpans,,,,,,,,,,,,,,,,1960,circa,,,,,,,,,,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_Descriptions,,,,,,,,,,,id.desc,,,,,,,,,,,,,"*Proef van letteren, bloemen, en verdere vereischte voor eene drukkery: welke gegooten worden op de lettergietery van Jan Smid, onder de firma van Joannes Dauu en comp* (Jan Smid, Rotterdam 1780)",descriptive note,Nederlands,,,,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_LegacyInformation,,,,,,,,,,0,id.objectNumber,,,,,,,,,,,,,,,,BE-ANN00/ph/000000079,referentienummer,False,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.id,,,,,,,,,,,,,,,,tg:mpmph:90,brocade id,False,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,,,,,e73_LegacyInformation,,,,,,,,,,1,brocade.url,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmph:90/N,brocade url,False,,,,,,,,,,,,,,
742c8708-ac9b-5dd4-aed5-96cfafdf58d6,tg:mpmph:90,,,,e73_MaterialRecords,,,,,,,,,,1,materialRecords,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""57a9ed2e-e46e-52ec-b3e1-68bb09d369b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""68700a83-b4de-46f7-94a2-380929ab59df"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,tg:mpmph:23,,,,AA,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmph:23,https://data.museumplantinmoretus.be/ark:/11975/78bb7a61-bdf1-5d4d-b658-8ff864536f1f,Foto's,,,,
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,,,,,e73_ChangeHistoryRelations,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7910e178-098f-46b0-b447-e9ce650672ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e5a3fd1-2295-4c0b-a2a3-f5be580e0b8e"", ""inverseOntologyProperty"": """"}]"
78bb7a61-bdf1-5d4d-b658-8ff864536f1f,tg:mpmph:23,,,,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,2075,In Copyright,
