ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
4bc26e9d-4abb-5dcf-8bfc-1a0401ebe61b,tg:mpmre:65_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:65_#1,Arch. 990,isad:mpm:242,10 R 8 C,4bc26e9d-4abb-5dcf-8bfc-1a0401ebe61b,,Los stuk,remarks,Nederlands,,,,,,,,,,,,,,
4bc26e9d-4abb-5dcf-8bfc-1a0401ebe61b,tg:mpmre:65_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4bc26e9d-4abb-5dcf-8bfc-1a0401ebe61b,tg:mpmre:65_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inventories,,,,,,,,,
4bc26e9d-4abb-5dcf-8bfc-1a0401ebe61b,tg:mpmre:65_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,open
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:332_#1,https://data.museumplantinmoretus.be/ark:/11975/4bdc2044-0d09-54f4-ad82-0ee8c91f446c,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Archives,1,,,,,,isad:mpm:206,"dlod={""name"":""Journalen van de boekhandel"",""ark"":""ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc"",""uri"":""/repositories/10/archival_objects/22043"",""id"":""isad:mpm:206"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Journalen van de boekhandel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e7d5f16b-03dd-5406-916a-e5dfdc9ac5fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"41,5 x 19,0",,,,,,,,,,,,"41,5 x 19,0 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,415,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,190,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,235,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,251,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:332_#1,Arch. 75,isad:mpm:206,10 Q 1 A,4bdc2044-0d09-54f4-ad82-0ee8c91f446c,,,,,,,,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Kk</p>
",signatures (names),Nederlands,,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
4bdc2044-0d09-54f4-ad82-0ee8c91f446c,tg:mpmre:332_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598,open
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:67_#1,https://data.museumplantinmoretus.be/ark:/11975/4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Archives,1,,,,,,isad:mpm:202,"dlod={""name"":""Cahiers de Francfort"",""ark"":""ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3"",""uri"":""/repositories/10/archival_objects/21615"",""id"":""isad:mpm:202"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cahiers de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"19,5 x 16,0",,,,,,,,,,,,"19,5 x 16,0 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,195,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,83,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,101,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:67_#1,Arch. 996,isad:mpm:202,10 R 8 C,4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,,,,,,,,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ii</p>
",signatures (names),Nederlands,,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
4c3e63e6-8fa9-502a-a2b5-e9ea0a0d222d,tg:mpmre:67_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,open
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:635_#1,https://data.museumplantinmoretus.be/ark:/11975/4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Archives,1,,,,,,isad:mpm:198,"dlod={""name"":""Grootboeken"",""ark"":""ark:/11975/x0/465a7af1-8e83-545f-be61-0c9e3a9bec46"",""uri"":""/repositories/10/archival_objects/21187"",""id"":""isad:mpm:198"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Grootboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/465a7af1-8e83-545f-be61-0c9e3a9bec46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,32 x 23,,,,,,,,,,,,"32 x 23 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,202,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,202,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:635_#1,Arch. 39,isad:mpm:198,10 Q 1 D,4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,,,,,,,,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Marks,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<ul>
<li></li>
</ul>
",signatures (names),Nederlands,,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,regb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ledgers (account books),,,,,,,,,
4c5ab5e9-481c-5a44-99fc-ce9b5c500a45,tg:mpmre:635_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,open
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:133_#1,https://data.museumplantinmoretus.be/ark:/11975/4c6198ea-8fcf-5f25-9b6c-e791dc761143,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Archives,1,,,,,,isad:mpm:333,"dlod={""name"":""Ingekomen rekening-couranten"",""ark"":""ark:/11975/x0/6f9ef84c-fd8e-5d4c-b456-e73f0bb0bc36"",""uri"":""/repositories/10/archival_objects/35632"",""id"":""isad:mpm:333"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar vorm"",""Verzekeringspolissen""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Ingekomen rekening-couranten"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/6f9ef84c-fd8e-5d4c-b456-e73f0bb0bc36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,25 x 40,,,,,,,,,,,,"25 x 40 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,250,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:133_#1,Arch. 321,isad:mpm:333,10 Q 5 D,4c6198ea-8fcf-5f25-9b6c-e791dc761143,,Los stuk tussen fol. 157 links-rechts,remarks,Nederlands,,,,,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4c6198ea-8fcf-5f25-9b6c-e791dc761143,tg:mpmak:133_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,open
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:279_#1,https://data.museumplantinmoretus.be/ark:/11975/4cd74500-ff41-5353-8f6a-8fc7a1d319da,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Archives,1,,,,,,isad:mpm:238,"dlod={""name"":""Algemene werking"",""ark"":""ark:/11975/x0/afbd67bf-59c7-5714-abfd-458a84c5cd23"",""uri"":""/repositories/10/archival_objects/25467"",""id"":""isad:mpm:238"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Drukkerij""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Algemene werking"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/afbd67bf-59c7-5714-abfd-458a84c5cd23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,13 x 16,,,,,,,,,,,,"13 x 16 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,130,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:279_#1,Arch. 286,isad:mpm:238,10 Q 4 A,4cd74500-ff41-5353-8f6a-8fc7a1d319da,los stuk 4,tussen fol. 95-96,remarks,Nederlands,,,,,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waybills,,,,,,,,,
4cd74500-ff41-5353-8f6a-8fc7a1d319da,tg:mpmak:279_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758,open
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:327_#1,https://data.museumplantinmoretus.be/ark:/11975/4cf26af8-03f4-5612-821e-cfd4e4cb0a54,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Archives,1,,,,,,isad:mpm:421,"dlod={""name"":""Andere stukken aangaande inkomsten en uitgaven"",""ark"":""ark:/11975/x0/9c324f38-ee54-5a9b-a79c-06aea4dab32a"",""uri"":""/repositories/10/archival_objects/45048"",""id"":""isad:mpm:421"",""nameWithContext"":[""Archief van de familie ~[Moretus](au::106910)~"",""Archieven van de aanverwante families"",""Archief van de familie ~[Schilders](au::106904)~"",""Familie- en bedrijfsarchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Familiearchief van ~[Henri François Schilders](au::106903)~ en ~[Sibilla Bosschaert](au::108734)~"",""Juridische documenten en rechtsaangelegenheden""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Andere stukken aangaande inkomsten en uitgaven"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9c324f38-ee54-5a9b-a79c-06aea4dab32a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,7 x 21,,,,,,,,,,,,"7 x 21 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,70,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:327_#1,Arch. 669,isad:mpm:421,10 Q 8 A,4cf26af8-03f4-5612-821e-cfd4e4cb0a54,los stuk tussen fol. 47-48,,,,,,,,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akkw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,receipts (financial records),,,,,,,,,
4cf26af8-03f4-5612-821e-cfd4e4cb0a54,tg:mpmak:327_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687,open
4d230040-f6b1-580d-a970-51c057f74241,tg:mpmre:259_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:259_#1,https://data.museumplantinmoretus.be/ark:/11975/4d230040-f6b1-580d-a970-51c057f74241,,
4d230040-f6b1-580d-a970-51c057f74241,tg:mpmre:259_#1,e22_Archives,1,,,,,,isad:mpm:203,"dlod={""name"":""Carnets de Francfort"",""ark"":""ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba"",""uri"":""/repositories/10/archival_objects/21722"",""id"":""isad:mpm:203"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Carnets de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/f26f4083-fa22-5e54-bd78-34a72319f4ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d230040-f6b1-580d-a970-51c057f74241,tg:mpmre:259_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,16 x 10,,,,,,,,,,,,"16 x 10 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d230040-f6b1-580d-a970-51c057f74241,tg:mpmre:259_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
