ResourceID,brocade.id,card,order,source_field,source_code,Production Technique Type,Product stadium,Keeper,Object Number,Object Identifier,source_date,Restriction Type
355f3656-2a95-5466-aee1-c40ffb2c3ba9,tg:mpmbr:67_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:67_#1,https://data.museumplantinmoretus.be/ark:/11975/355f3656-2a95-5466-aee1-c40ffb2c3ba9,,
355f3656-2a95-5466-aee1-c40ffb2c3ba9,tg:mpmbr:67_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
355f3656-2a95-5466-aee1-c40ffb2c3ba9,tg:mpmbr:67_#1,e22_UsageRestrictions,,id/date,,,,,,,1617,open
357ffdec-cdb6-5c34-a48f-e88a9837bcf2,tg:mpmbr:1073_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1073_#1,https://data.museumplantinmoretus.be/ark:/11975/357ffdec-cdb6-5c34-a48f-e88a9837bcf2,,
357ffdec-cdb6-5c34-a48f-e88a9837bcf2,tg:mpmbr:1073_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
357ffdec-cdb6-5c34-a48f-e88a9837bcf2,tg:mpmbr:1073_#1,e22_UsageRestrictions,,id/date,,,,,,,1676,open
359103df-d1ad-5041-951c-16a0eab6abf8,tg:mpmbr:376_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:376_#1,https://data.museumplantinmoretus.be/ark:/11975/359103df-d1ad-5041-951c-16a0eab6abf8,,
359103df-d1ad-5041-951c-16a0eab6abf8,tg:mpmbr:376_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
359103df-d1ad-5041-951c-16a0eab6abf8,tg:mpmbr:376_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
359e9cd2-fcb5-5c84-b3fd-510ac2498675,tg:mpmbr:691_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:691_#1,https://data.museumplantinmoretus.be/ark:/11975/359e9cd2-fcb5-5c84-b3fd-510ac2498675,,
359e9cd2-fcb5-5c84-b3fd-510ac2498675,tg:mpmbr:691_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
359e9cd2-fcb5-5c84-b3fd-510ac2498675,tg:mpmbr:691_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
35dde4ec-f4ff-55be-b293-9c9726ca44ec,tg:mpmbr:397_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:397_#1,https://data.museumplantinmoretus.be/ark:/11975/35dde4ec-f4ff-55be-b293-9c9726ca44ec,,
35dde4ec-f4ff-55be-b293-9c9726ca44ec,tg:mpmbr:397_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
35dde4ec-f4ff-55be-b293-9c9726ca44ec,tg:mpmbr:397_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
3618fc5e-158a-5c88-9475-e3e0b6a6ad43,tg:mpmbr:295_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:295_#1,https://data.museumplantinmoretus.be/ark:/11975/3618fc5e-158a-5c88-9475-e3e0b6a6ad43,,
3618fc5e-158a-5c88-9475-e3e0b6a6ad43,tg:mpmbr:295_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3618fc5e-158a-5c88-9475-e3e0b6a6ad43,tg:mpmbr:295_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
3620d684-0fe2-51fc-8d1e-a38c6ef89fae,tg:mpmbr:791_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:791_#1,https://data.museumplantinmoretus.be/ark:/11975/3620d684-0fe2-51fc-8d1e-a38c6ef89fae,,
3620d684-0fe2-51fc-8d1e-a38c6ef89fae,tg:mpmbr:791_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3620d684-0fe2-51fc-8d1e-a38c6ef89fae,tg:mpmbr:791_#1,e22_UsageRestrictions,,id/date,,,,,,,1753,open
369b73db-e20c-54da-9b65-7d1279b27657,tg:mpmbr:685_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:685_#1,https://data.museumplantinmoretus.be/ark:/11975/369b73db-e20c-54da-9b65-7d1279b27657,,
369b73db-e20c-54da-9b65-7d1279b27657,tg:mpmbr:685_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
369b73db-e20c-54da-9b65-7d1279b27657,tg:mpmbr:685_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
36bd96e8-a9b5-53f8-acf6-995c672a9214,tg:mpmbr:938_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:938_#1,https://data.museumplantinmoretus.be/ark:/11975/36bd96e8-a9b5-53f8-acf6-995c672a9214,,
36bd96e8-a9b5-53f8-acf6-995c672a9214,tg:mpmbr:938_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
36bd96e8-a9b5-53f8-acf6-995c672a9214,tg:mpmbr:938_#1,e22_UsageRestrictions,,id/date,,,,,,,1671,open
36f1bb44-53a5-57ce-996e-86e324d8508d,tg:mpmbr:1017_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1017_#1,https://data.museumplantinmoretus.be/ark:/11975/36f1bb44-53a5-57ce-996e-86e324d8508d,,
36f1bb44-53a5-57ce-996e-86e324d8508d,tg:mpmbr:1017_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
36f1bb44-53a5-57ce-996e-86e324d8508d,tg:mpmbr:1017_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
372e8c75-b51d-58e6-8cc2-ba89c8967617,tg:mpmbr:835_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:835_#1,https://data.museumplantinmoretus.be/ark:/11975/372e8c75-b51d-58e6-8cc2-ba89c8967617,,
372e8c75-b51d-58e6-8cc2-ba89c8967617,tg:mpmbr:835_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
372e8c75-b51d-58e6-8cc2-ba89c8967617,tg:mpmbr:835_#1,e22_UsageRestrictions,,id/date,,,,,,,1603,open
3776369d-204e-5090-8c56-054cfcf6eb5f,tg:mpmbr:1085_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1085_#1,https://data.museumplantinmoretus.be/ark:/11975/3776369d-204e-5090-8c56-054cfcf6eb5f,,
3776369d-204e-5090-8c56-054cfcf6eb5f,tg:mpmbr:1085_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3776369d-204e-5090-8c56-054cfcf6eb5f,tg:mpmbr:1085_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
3846b246-a564-5824-80f9-15a502c8377b,tg:mpmbr:373_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:373_#1,https://data.museumplantinmoretus.be/ark:/11975/3846b246-a564-5824-80f9-15a502c8377b,,
3846b246-a564-5824-80f9-15a502c8377b,tg:mpmbr:373_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3846b246-a564-5824-80f9-15a502c8377b,tg:mpmbr:373_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
385de11c-7e2e-5761-b94c-aaf1b9052f90,tg:mpmbr:603_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:603_#1,https://data.museumplantinmoretus.be/ark:/11975/385de11c-7e2e-5761-b94c-aaf1b9052f90,,
385de11c-7e2e-5761-b94c-aaf1b9052f90,tg:mpmbr:603_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
385de11c-7e2e-5761-b94c-aaf1b9052f90,tg:mpmbr:603_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
388946e2-a60e-5bfa-9b9e-d3276461304a,tg:mpmbr:928_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:928_#1,https://data.museumplantinmoretus.be/ark:/11975/388946e2-a60e-5bfa-9b9e-d3276461304a,,
388946e2-a60e-5bfa-9b9e-d3276461304a,tg:mpmbr:928_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
388946e2-a60e-5bfa-9b9e-d3276461304a,tg:mpmbr:928_#1,e22_UsageRestrictions,,id/date,,,,,,,1574,open
38bc7ca7-5e43-5e0a-bd01-7b24840af4a1,tg:mpmbr:713_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:713_#1,https://data.museumplantinmoretus.be/ark:/11975/38bc7ca7-5e43-5e0a-bd01-7b24840af4a1,,
38bc7ca7-5e43-5e0a-bd01-7b24840af4a1,tg:mpmbr:713_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
38bc7ca7-5e43-5e0a-bd01-7b24840af4a1,tg:mpmbr:713_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
38d302f5-69b2-52e0-9b5e-c662ca1213a3,tg:mpmbr:1001_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1001_#1,https://data.museumplantinmoretus.be/ark:/11975/38d302f5-69b2-52e0-9b5e-c662ca1213a3,,
38d302f5-69b2-52e0-9b5e-c662ca1213a3,tg:mpmbr:1001_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
38d302f5-69b2-52e0-9b5e-c662ca1213a3,tg:mpmbr:1001_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
38e9d83d-b1cf-50b2-b1d1-c57fccf54df0,tg:mpmbr:47_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:47_#1,https://data.museumplantinmoretus.be/ark:/11975/38e9d83d-b1cf-50b2-b1d1-c57fccf54df0,,
38e9d83d-b1cf-50b2-b1d1-c57fccf54df0,tg:mpmbr:47_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
38e9d83d-b1cf-50b2-b1d1-c57fccf54df0,tg:mpmbr:47_#1,e22_UsageRestrictions,,id/date,,,,,,,1669,open
392af59c-ac86-5db0-a9fb-511dc6601236,tg:mpmbr:1095_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1095_#1,https://data.museumplantinmoretus.be/ark:/11975/392af59c-ac86-5db0-a9fb-511dc6601236,,
392af59c-ac86-5db0-a9fb-511dc6601236,tg:mpmbr:1095_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
392af59c-ac86-5db0-a9fb-511dc6601236,tg:mpmbr:1095_#1,e22_UsageRestrictions,,id/date,,,,,,,1641,open
392ce319-d16b-50eb-b433-f3e23200d83b,tg:mpmbr:837_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:837_#1,https://data.museumplantinmoretus.be/ark:/11975/392ce319-d16b-50eb-b433-f3e23200d83b,,
392ce319-d16b-50eb-b433-f3e23200d83b,tg:mpmbr:837_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
392ce319-d16b-50eb-b433-f3e23200d83b,tg:mpmbr:837_#1,e22_UsageRestrictions,,id/date,,,,,,,1603,open
397b9630-3a98-56dc-8a61-ee8a541e7cf6,tg:mpmbr:696_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:696_#1,https://data.museumplantinmoretus.be/ark:/11975/397b9630-3a98-56dc-8a61-ee8a541e7cf6,,
397b9630-3a98-56dc-8a61-ee8a541e7cf6,tg:mpmbr:696_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
397b9630-3a98-56dc-8a61-ee8a541e7cf6,tg:mpmbr:696_#1,e22_UsageRestrictions,,id/date,,,,,,,1679,open
39bad844-a064-5ea1-be45-e6023213ef4b,tg:mpmbr:1055_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1055_#1,https://data.museumplantinmoretus.be/ark:/11975/39bad844-a064-5ea1-be45-e6023213ef4b,,
39bad844-a064-5ea1-be45-e6023213ef4b,tg:mpmbr:1055_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
39bad844-a064-5ea1-be45-e6023213ef4b,tg:mpmbr:1055_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
39fea594-956e-5917-8d9b-3e2c2e2f11ed,tg:mpmbr:412_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:412_#1,https://data.museumplantinmoretus.be/ark:/11975/39fea594-956e-5917-8d9b-3e2c2e2f11ed,,
39fea594-956e-5917-8d9b-3e2c2e2f11ed,tg:mpmbr:412_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
39fea594-956e-5917-8d9b-3e2c2e2f11ed,tg:mpmbr:412_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
3a45a1de-44a8-50fb-99ea-ce3cadd10690,tg:mpmbr:1021_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1021_#1,https://data.museumplantinmoretus.be/ark:/11975/3a45a1de-44a8-50fb-99ea-ce3cadd10690,,
3a45a1de-44a8-50fb-99ea-ce3cadd10690,tg:mpmbr:1021_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3a45a1de-44a8-50fb-99ea-ce3cadd10690,tg:mpmbr:1021_#1,e22_UsageRestrictions,,id/date,,,,,,,1674,open
3a69a393-326c-5466-abe4-47a9577fe078,tg:mpmbr:1136_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1136_#1,https://data.museumplantinmoretus.be/ark:/11975/3a69a393-326c-5466-abe4-47a9577fe078,,
3a69a393-326c-5466-abe4-47a9577fe078,tg:mpmbr:1136_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3a69a393-326c-5466-abe4-47a9577fe078,tg:mpmbr:1136_#1,e22_UsageRestrictions,,id/date,,,,,,,1677,open
3aa62d4b-2e60-5b0f-b58e-c40383c115a4,tg:mpmbr:670_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:670_#1,https://data.museumplantinmoretus.be/ark:/11975/3aa62d4b-2e60-5b0f-b58e-c40383c115a4,,
3aa62d4b-2e60-5b0f-b58e-c40383c115a4,tg:mpmbr:670_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3aa62d4b-2e60-5b0f-b58e-c40383c115a4,tg:mpmbr:670_#1,e22_UsageRestrictions,,id/date,,,,,,,1593,open
3aafbd6f-ecf6-567d-b825-c832644ecb00,tg:mpmbr:70_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:70_#1,https://data.museumplantinmoretus.be/ark:/11975/3aafbd6f-ecf6-567d-b825-c832644ecb00,,
3aafbd6f-ecf6-567d-b825-c832644ecb00,tg:mpmbr:70_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3aafbd6f-ecf6-567d-b825-c832644ecb00,tg:mpmbr:70_#1,e22_UsageRestrictions,,id/date,,,,,,,1600,open
3ac428ee-a145-5473-9e87-7ddcc863085a,tg:mpmbr:100_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:100_#1,https://data.museumplantinmoretus.be/ark:/11975/3ac428ee-a145-5473-9e87-7ddcc863085a,,
3ac428ee-a145-5473-9e87-7ddcc863085a,tg:mpmbr:100_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3ac428ee-a145-5473-9e87-7ddcc863085a,tg:mpmbr:100_#1,e22_UsageRestrictions,,id/date,,,,,,,1709,open
3ad1b541-5b1f-5830-908c-0a7ebfd14bda,tg:mpmbr:1058_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1058_#1,https://data.museumplantinmoretus.be/ark:/11975/3ad1b541-5b1f-5830-908c-0a7ebfd14bda,,
3ad1b541-5b1f-5830-908c-0a7ebfd14bda,tg:mpmbr:1058_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3ad1b541-5b1f-5830-908c-0a7ebfd14bda,tg:mpmbr:1058_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
3afbb099-574d-50a4-9f7d-0dd25f08af65,tg:mpmbr:1000_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1000_#1,https://data.museumplantinmoretus.be/ark:/11975/3afbb099-574d-50a4-9f7d-0dd25f08af65,,
3afbb099-574d-50a4-9f7d-0dd25f08af65,tg:mpmbr:1000_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3afbb099-574d-50a4-9f7d-0dd25f08af65,tg:mpmbr:1000_#1,e22_UsageRestrictions,,id/date,,,,,,,1673,open
3b20e681-a963-5231-8054-5855d727f744,tg:mpmbr:980_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:980_#1,https://data.museumplantinmoretus.be/ark:/11975/3b20e681-a963-5231-8054-5855d727f744,,
3b20e681-a963-5231-8054-5855d727f744,tg:mpmbr:980_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3b20e681-a963-5231-8054-5855d727f744,tg:mpmbr:980_#1,e22_UsageRestrictions,,id/date,,,,,,,1673,open
3b9e4872-434a-59e8-9597-710a429e2d4a,tg:mpmbr:349_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:349_#1,https://data.museumplantinmoretus.be/ark:/11975/3b9e4872-434a-59e8-9597-710a429e2d4a,,
3b9e4872-434a-59e8-9597-710a429e2d4a,tg:mpmbr:349_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3b9e4872-434a-59e8-9597-710a429e2d4a,tg:mpmbr:349_#1,e22_UsageRestrictions,,id/date,,,,,,,1638,open
3bd44e26-dbaf-5e79-9caa-9f8d860f4f9a,tg:mpmbr:648_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:648_#1,https://data.museumplantinmoretus.be/ark:/11975/3bd44e26-dbaf-5e79-9caa-9f8d860f4f9a,,
3bd44e26-dbaf-5e79-9caa-9f8d860f4f9a,tg:mpmbr:648_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3bd44e26-dbaf-5e79-9caa-9f8d860f4f9a,tg:mpmbr:648_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
3c2a1039-d2e7-52af-81a3-6cb5a3df75d5,tg:mpmbr:504_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:504_#1,https://data.museumplantinmoretus.be/ark:/11975/3c2a1039-d2e7-52af-81a3-6cb5a3df75d5,,
3c2a1039-d2e7-52af-81a3-6cb5a3df75d5,tg:mpmbr:504_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3c2a1039-d2e7-52af-81a3-6cb5a3df75d5,tg:mpmbr:504_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
3c531ee6-f2ea-5a73-9d56-e5f1658fe531,tg:mpmbr:476_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:476_#1,https://data.museumplantinmoretus.be/ark:/11975/3c531ee6-f2ea-5a73-9d56-e5f1658fe531,,
3c531ee6-f2ea-5a73-9d56-e5f1658fe531,tg:mpmbr:476_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3c531ee6-f2ea-5a73-9d56-e5f1658fe531,tg:mpmbr:476_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
3c559f08-89a7-597e-a7e0-f10a7046e3ed,tg:mpmbr:1065_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1065_#1,https://data.museumplantinmoretus.be/ark:/11975/3c559f08-89a7-597e-a7e0-f10a7046e3ed,,
3c559f08-89a7-597e-a7e0-f10a7046e3ed,tg:mpmbr:1065_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3c559f08-89a7-597e-a7e0-f10a7046e3ed,tg:mpmbr:1065_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
3c66b6ce-a91a-5b9f-9924-bff5d0d57cf0,tg:mpmbr:106_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:106_#1,https://data.museumplantinmoretus.be/ark:/11975/3c66b6ce-a91a-5b9f-9924-bff5d0d57cf0,,
3c66b6ce-a91a-5b9f-9924-bff5d0d57cf0,tg:mpmbr:106_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3c66b6ce-a91a-5b9f-9924-bff5d0d57cf0,tg:mpmbr:106_#1,e22_UsageRestrictions,,id/date,,,,,,,1709,open
3c905c18-baa0-5cd3-af16-0dd0fa6414fa,tg:mpmbr:255_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:255_#1,https://data.museumplantinmoretus.be/ark:/11975/3c905c18-baa0-5cd3-af16-0dd0fa6414fa,,
3c905c18-baa0-5cd3-af16-0dd0fa6414fa,tg:mpmbr:255_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3c905c18-baa0-5cd3-af16-0dd0fa6414fa,tg:mpmbr:255_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
3cd56374-c6c0-5478-bfff-fef453b2874e,tg:mpmbr:422_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:422_#1,https://data.museumplantinmoretus.be/ark:/11975/3cd56374-c6c0-5478-bfff-fef453b2874e,,
3cd56374-c6c0-5478-bfff-fef453b2874e,tg:mpmbr:422_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3cd56374-c6c0-5478-bfff-fef453b2874e,tg:mpmbr:422_#1,e22_UsageRestrictions,,id/date,,,,,,,1639,open
3ced0b5d-895f-544c-8b64-7c90bcfd7b50,tg:mpmbr:1097_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1097_#1,https://data.museumplantinmoretus.be/ark:/11975/3ced0b5d-895f-544c-8b64-7c90bcfd7b50,,
3ced0b5d-895f-544c-8b64-7c90bcfd7b50,tg:mpmbr:1097_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3ced0b5d-895f-544c-8b64-7c90bcfd7b50,tg:mpmbr:1097_#1,e22_UsageRestrictions,,id/date,,,,,,,1641,open
3d25b8f9-1555-507d-8eec-cd4c8caaae74,tg:mpmbr:46_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:46_#1,https://data.museumplantinmoretus.be/ark:/11975/3d25b8f9-1555-507d-8eec-cd4c8caaae74,,
3d25b8f9-1555-507d-8eec-cd4c8caaae74,tg:mpmbr:46_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3d25b8f9-1555-507d-8eec-cd4c8caaae74,tg:mpmbr:46_#1,e22_UsageRestrictions,,id/date,,,,,,,1669,open
3db9fece-63d4-566a-8759-947bafa9a313,tg:mpmbr:890_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:890_#1,https://data.museumplantinmoretus.be/ark:/11975/3db9fece-63d4-566a-8759-947bafa9a313,,
3db9fece-63d4-566a-8759-947bafa9a313,tg:mpmbr:890_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3db9fece-63d4-566a-8759-947bafa9a313,tg:mpmbr:890_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
3dd3d9ea-ce3f-50ad-a301-6bdac9b9c889,tg:mpmbr:85_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:85_#1,https://data.museumplantinmoretus.be/ark:/11975/3dd3d9ea-ce3f-50ad-a301-6bdac9b9c889,,
3dd3d9ea-ce3f-50ad-a301-6bdac9b9c889,tg:mpmbr:85_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3dd3d9ea-ce3f-50ad-a301-6bdac9b9c889,tg:mpmbr:85_#1,e22_UsageRestrictions,,id/date,,,,,,,1601,open
3e4bc1db-4af7-526f-8c25-4aa4b1a3d606,tg:mpmbr:1194_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1194_#1,https://data.museumplantinmoretus.be/ark:/11975/3e4bc1db-4af7-526f-8c25-4aa4b1a3d606,,
3e4bc1db-4af7-526f-8c25-4aa4b1a3d606,tg:mpmbr:1194_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3e4bc1db-4af7-526f-8c25-4aa4b1a3d606,tg:mpmbr:1194_#1,e22_UsageRestrictions,,id/date,,,,,,,1678,open
3eb241cc-be96-58d5-83d4-fefcd6ca5a53,tg:mpmbr:240_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:240_#1,https://data.museumplantinmoretus.be/ark:/11975/3eb241cc-be96-58d5-83d4-fefcd6ca5a53,,
3eb241cc-be96-58d5-83d4-fefcd6ca5a53,tg:mpmbr:240_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3eb241cc-be96-58d5-83d4-fefcd6ca5a53,tg:mpmbr:240_#1,e22_UsageRestrictions,,id/date,,,,,,,1637,open
3ef61fbe-f447-5135-b64d-26033790fb16,tg:mpmbr:1042_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:1042_#1,https://data.museumplantinmoretus.be/ark:/11975/3ef61fbe-f447-5135-b64d-26033790fb16,,
3ef61fbe-f447-5135-b64d-26033790fb16,tg:mpmbr:1042_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3ef61fbe-f447-5135-b64d-26033790fb16,tg:mpmbr:1042_#1,e22_UsageRestrictions,,id/date,,,,,,,1675,open
3f8000f4-a4ac-5d9e-86a2-99eda5feaa34,tg:mpmbr:548_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:548_#1,https://data.museumplantinmoretus.be/ark:/11975/3f8000f4-a4ac-5d9e-86a2-99eda5feaa34,,
3f8000f4-a4ac-5d9e-86a2-99eda5feaa34,tg:mpmbr:548_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
3f8000f4-a4ac-5d9e-86a2-99eda5feaa34,tg:mpmbr:548_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
401aa3c9-22b4-5290-9832-0059e3b86358,tg:mpmbr:777_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:777_#1,https://data.museumplantinmoretus.be/ark:/11975/401aa3c9-22b4-5290-9832-0059e3b86358,,
401aa3c9-22b4-5290-9832-0059e3b86358,tg:mpmbr:777_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
401aa3c9-22b4-5290-9832-0059e3b86358,tg:mpmbr:777_#1,e22_UsageRestrictions,,id/date,,,,,,,1640,open
405a1bdc-2428-5e41-8878-c92297737790,tg:mpmbr:963_#1,AA,0,,,,,Museum Plantin-Moretus,tg:mpmbr:963_#1,https://data.museumplantinmoretus.be/ark:/11975/405a1bdc-2428-5e41-8878-c92297737790,,
405a1bdc-2428-5e41-8878-c92297737790,tg:mpmbr:963_#1,e22_ProductionTechniques,1,kenmerken.mpmtypohs,hs,handwriting,,,,,,
405a1bdc-2428-5e41-8878-c92297737790,tg:mpmbr:963_#1,e22_UsageRestrictions,,id/date,,,,,,,1575,open
