ResourceID,brocade.id,card,order,source_field,source_code,Annotation (nl),Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget (nl),Connected Subject Identifier,Connected Subject Type,Creation Time Span Source Note (nl),Description (nl),Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value (nl),Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number (nl),Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,tg:mpmbr:178,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000169,referentienummer,False,,,,,,,,,,,
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:178,brocade id,False,,,,,,,,,,,
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:178/N,brocade url,False,,,,,,,,,,,
52ac5741-1d3f-5b6c-8a9d-9b88c1e812e2,tg:mpmbr:178,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""27de97e6-3334-53d5-814d-330fc065aa2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""403c481d-d9ae-4c31-9b8f-0675f8c733fe"", ""inverseOntologyProperty"": """"}]",,,,,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,tg:mpmbr:666,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:666,https://data.museumplantinmoretus.be/ark:/11975/52b65f65-ae87-5bf5-a468-6002bf4e78ba,Brieven,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""54ccdce9-0d1a-42e9-a3e8-2c8ada16abc6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8c637e6-a25b-45c3-9606-ab73d7504328"", ""inverseOntologyProperty"": """"}]"
52b65f65-ae87-5bf5-a468-6002bf4e78ba,tg:mpmbr:666,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,tg:mpmbr:666,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16381227,,,,,,,,,,,,,,,,,,,,,,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,tg:mpmbr:666,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000651,referentienummer,False,,,,,,,,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:666,brocade id,False,,,,,,,,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:666/N,brocade url,False,,,,,,,,,,,
52b65f65-ae87-5bf5-a468-6002bf4e78ba,tg:mpmbr:666,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d5032e19-7b6b-5183-a7b8-532357f74ef2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e3924e30-720e-4abc-acae-879fafb23cdd"", ""inverseOntologyProperty"": """"}]",,,,,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,tg:mpmbr:705,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:705,https://data.museumplantinmoretus.be/ark:/11975/52c913ac-3f3f-54d9-b81d-823d77a5c212,Brieven,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""58ced413-c31b-4ed3-a206-23241c42a7bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cd8a44d5-d03c-4c97-bd24-8f370e605729"", ""inverseOntologyProperty"": """"}]"
52c913ac-3f3f-54d9-b81d-823d77a5c212,tg:mpmbr:705,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,1695,No Copyright - Public Domain Mark 1.0,
52c913ac-3f3f-54d9-b81d-823d77a5c212,tg:mpmbr:705,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15800000,,,,,,,,,,,,,,,,,,,,,,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,tg:mpmbr:705,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000691,referentienummer,False,,,,,,,,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:705,brocade id,False,,,,,,,,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:705/N,brocade url,False,,,,,,,,,,,
52c913ac-3f3f-54d9-b81d-823d77a5c212,tg:mpmbr:705,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9a20ff27-8057-5a46-b50d-ff6b55ee83e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0aa18dfb-9af5-49df-b4b7-07408db1064c"", ""inverseOntologyProperty"": """"}]",,,,,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,tg:mpmbr:564,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:564,https://data.museumplantinmoretus.be/ark:/11975/52e4002e-bbf8-5534-8bc7-8ae7d5317b30,Brieven,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""80478e69-2e9f-4559-a36e-4e6813dbc9d5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d9002a0-b4cd-47a0-b7e8-dc9dfcba2a60"", ""inverseOntologyProperty"": """"}]"
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,tg:mpmbr:564,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,tg:mpmbr:564,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16400305,,,,,,,,,,,,,,,,,,,,,,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,tg:mpmbr:564,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000551,referentienummer,False,,,,,,,,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:564,brocade id,False,,,,,,,,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:564/N,brocade url,False,,,,,,,,,,,
52e4002e-bbf8-5534-8bc7-8ae7d5317b30,tg:mpmbr:564,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""05130872-801c-53ab-a400-1c551fe2bda2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0d436f9b-67e8-4cb0-9896-609fe88d0612"", ""inverseOntologyProperty"": """"}]",,,,,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,tg:mpmbr:346,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:346,https://data.museumplantinmoretus.be/ark:/11975/52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,Brieven,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""27d395c2-1ae9-4d16-afc3-9e8bb94a8920"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82eedc32-bbca-49cc-890d-5e5cf643f65c"", ""inverseOntologyProperty"": """"}]"
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,tg:mpmbr:346,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,tg:mpmbr:346,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16380722,,,,,,,,,,,,,,,,,,,,,,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,tg:mpmbr:346,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000335,referentienummer,False,,,,,,,,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:346,brocade id,False,,,,,,,,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:346/N,brocade url,False,,,,,,,,,,,
52ebb4e5-de6c-5d73-84e8-e40d8d106ff5,tg:mpmbr:346,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""78915661-ff6b-573a-836b-367689527863"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d78adc18-690f-4847-8614-ead3e2a39ce4"", ""inverseOntologyProperty"": """"}]",,,,,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,tg:mpmbr:212,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:212,https://data.museumplantinmoretus.be/ark:/11975/53067f13-6d60-538d-8239-1a37ae9c8fe6,Brieven,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""600ab3c5-28b8-43e4-ad07-42994482656f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0044fa9-08d2-461c-8215-563a11d3b925"", ""inverseOntologyProperty"": """"}]"
53067f13-6d60-538d-8239-1a37ae9c8fe6,tg:mpmbr:212,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782,1897,No Copyright - Public Domain Mark 1.0,
53067f13-6d60-538d-8239-1a37ae9c8fe6,tg:mpmbr:212,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,17820915,,,,,,,,,,,,,,,,,,,,,,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,tg:mpmbr:212,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000203,referentienummer,False,,,,,,,,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:212,brocade id,False,,,,,,,,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:212/N,brocade url,False,,,,,,,,,,,
53067f13-6d60-538d-8239-1a37ae9c8fe6,tg:mpmbr:212,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""175b3cd0-897c-5935-81d4-fe83f8699ba6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f73534df-cd34-434a-88b9-ea720b0194ec"", ""inverseOntologyProperty"": """"}]",,,,,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,tg:mpmbr:659,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:659,https://data.museumplantinmoretus.be/ark:/11975/531fe85f-8099-554b-b23d-e3ce6f59baa0,Brieven,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3cc689df-deb7-4bc2-a93f-464015c4ec27"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cf84e2d2-fd18-4296-8ac9-b03076218bfa"", ""inverseOntologyProperty"": """"}]"
531fe85f-8099-554b-b23d-e3ce6f59baa0,tg:mpmbr:659,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1756,No Copyright - Public Domain Mark 1.0,
531fe85f-8099-554b-b23d-e3ce6f59baa0,tg:mpmbr:659,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16410301,,,,,,,,,,,,,,,,,,,,,,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,tg:mpmbr:659,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000644,referentienummer,False,,,,,,,,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:659,brocade id,False,,,,,,,,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:659/N,brocade url,False,,,,,,,,,,,
531fe85f-8099-554b-b23d-e3ce6f59baa0,tg:mpmbr:659,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8983f341-e001-5d4b-95cc-16eb08bce558"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09410b3d-30b6-4316-90f5-f78c333a95db"", ""inverseOntologyProperty"": """"}]",,,,,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:59,https://data.museumplantinmoretus.be/ark:/11975/5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,Brieven,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""10bce758-c34e-4d2c-9fcc-5d8e3b508840"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e90d099-c466-4e8c-9634-1ce4a2346ec8"", ""inverseOntologyProperty"": """"}]"
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573,1688,No Copyright - Public Domain Mark 1.0,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15730124,,,,,,,,,,,,,,,,,,,,,,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_Languages,1,kenmerken.mpmlanguage,ita,,,,,,,,,,,,,,,,,,,,,,,,,Italian (language),,,,,,,,,,,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000050,referentienummer,False,,,,,,,,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:59,brocade id,False,,,,,,,,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:59/N,brocade url,False,,,,,,,,,,,
5380c89f-8cc6-5f8f-adca-9fbf76dfc4f5,tg:mpmbr:59,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4f9a0665-bde2-502a-ad8b-13d365e7dcb2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""154bdaab-1913-49c2-a188-2112598b11ee"", ""inverseOntologyProperty"": """"}]",,,,,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,tg:mpmbr:1206,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1206,https://data.museumplantinmoretus.be/ark:/11975/53f91f72-73a9-504e-bdbd-9e0bb33857cc,Brieven,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9875ab91-348c-40e1-9cb5-17022f0b12fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3f428a3b-910a-4055-ae1d-d5a47b92b6fb"", ""inverseOntologyProperty"": """"}]"
53f91f72-73a9-504e-bdbd-9e0bb33857cc,tg:mpmbr:1206,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678,1793,No Copyright - Public Domain Mark 1.0,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,tg:mpmbr:1206,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16780625,,,,,,,,,,,,,,,,,,,,,,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,tg:mpmbr:1206,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001190,referentienummer,False,,,,,,,,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1206,brocade id,False,,,,,,,,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1206/N,brocade url,False,,,,,,,,,,,
53f91f72-73a9-504e-bdbd-9e0bb33857cc,tg:mpmbr:1206,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d1ca5176-b4eb-5728-8116-d8b9cfd5a407"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2b4ce722-1805-4550-9e38-f078edb73b0e"", ""inverseOntologyProperty"": """"}]",,,,,,,,
54001517-7114-52ec-a159-49748c71c04a,tg:mpmbr:569,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:569,https://data.museumplantinmoretus.be/ark:/11975/54001517-7114-52ec-a159-49748c71c04a,Brieven,,,,
54001517-7114-52ec-a159-49748c71c04a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""46dd54b0-73e1-4ea0-b14a-77764c4a1c08"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b16c2ef9-c293-48ca-b563-33c2ac9886a3"", ""inverseOntologyProperty"": """"}]"
54001517-7114-52ec-a159-49748c71c04a,tg:mpmbr:569,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
54001517-7114-52ec-a159-49748c71c04a,tg:mpmbr:569,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16400404,,,,,,,,,,,,,,,,,,,,,,,,,
54001517-7114-52ec-a159-49748c71c04a,tg:mpmbr:569,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
54001517-7114-52ec-a159-49748c71c04a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000556,referentienummer,False,,,,,,,,,,,
54001517-7114-52ec-a159-49748c71c04a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:569,brocade id,False,,,,,,,,,,,
54001517-7114-52ec-a159-49748c71c04a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:569/N,brocade url,False,,,,,,,,,,,
54001517-7114-52ec-a159-49748c71c04a,tg:mpmbr:569,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4d0cbf82-3e0a-5d99-8a16-c5cc773c4d04"", ""ontologyProperty"": """", ""resourceXresourceId"": ""647fc453-c4bd-4fa0-86da-43b4e1db60e6"", ""inverseOntologyProperty"": """"}]",,,,,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:351,https://data.museumplantinmoretus.be/ark:/11975/542848ff-e8b8-504e-ae22-43311576a7e0,Brieven,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bc3135bd-f026-4968-84bc-a9ab7974f3e6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c2eb065c-337c-44ad-95af-6a59b64160bf"", ""inverseOntologyProperty"": """"}]"
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16380802,,,,,,,,,,,,,,,,,,,,,,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000340,referentienummer,False,,,,,,,,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:351,brocade id,False,,,,,,,,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:351/N,brocade url,False,,,,,,,,,,,
542848ff-e8b8-504e-ae22-43311576a7e0,tg:mpmbr:351,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c6c52c89-2480-5d7f-a4b6-d4d91ba20e84"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ad48d0b2-41ab-4733-89b5-7143a7dde20f"", ""inverseOntologyProperty"": """"}]",,,,,,,,
5438c202-dcb7-5913-9834-4edffbd9d0b3,tg:mpmbr:529,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:529,https://data.museumplantinmoretus.be/ark:/11975/5438c202-dcb7-5913-9834-4edffbd9d0b3,Brieven,,,,
5438c202-dcb7-5913-9834-4edffbd9d0b3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c17bb0b8-be59-4867-be7c-caebab20bd40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5b51bff3-f625-4021-8e20-73d7df9f9d3a"", ""inverseOntologyProperty"": """"}]"
5438c202-dcb7-5913-9834-4edffbd9d0b3,tg:mpmbr:529,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1754,No Copyright - Public Domain Mark 1.0,
5438c202-dcb7-5913-9834-4edffbd9d0b3,tg:mpmbr:529,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16391119,,,,,,,,,,,,,,,,,,,,,,,,,
