ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Description Type,Description Language,Description
b7678c52-c767-538d-b339-cf2304752fdf,e73_ExternalRelations,tg:mmbdc:145,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0059,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,,,,
b7678c52-c767-538d-b339-cf2304752fdf,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b7678c52-c767-538d-b339-cf2304752fdf,e73_MaterialRecords,tg:mmbdc:145,1,,,,,,,6b90b573-8ebe-51e0-acf5-7715d12dbcaf,tg:mmbdc:145_#1,"[{""resourceId"": ""6b90b573-8ebe-51e0-acf5-7715d12dbcaf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""25514bef-eaee-435d-8606-fde08e599924"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,object identifier,tg:mmbdc:11,record identifiers,MMB.A.1199,constructed titles,Doodsbrief Oscar Mayer van den Bergh,Dutch (language),Documenten,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,e73_Copyrights,tg:mmbdc:11,,begindatum,,,,,,,,,1913,In Copyright,2028,,,,,,,,,,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
b8a20dc0-1ed5-53cc-ad12-96498d66fe3d,e73_MaterialRecords,tg:mmbdc:11,1,,,,,,,31283184-f32e-5752-acee-dfa5c3c2ffe0,tg:mmbdc:11_#1,"[{""resourceId"": ""31283184-f32e-5752-acee-dfa5c3c2ffe0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ea46ceb-5e5e-4241-9f96-4d6a0535cec0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
baa604e3-9694-5877-bc90-de335424f37f,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/baa604e3-9694-5877-bc90-de335424f37f,object identifier,tg:mmbdc:43,record identifiers,MMB.A.1278,constructed titles,Betalingsbewijs aan militaire orde van Malta,Dutch (language),Documenten,,,
baa604e3-9694-5877-bc90-de335424f37f,e73_Copyrights,tg:mmbdc:43,,begindatum,,,,,,,,,1901,No Known Copyright,2016,,,,,,,,,,,,
baa604e3-9694-5877-bc90-de335424f37f,e73_Languages,,,taal 1,,,,,Italian (language),,,,,,,,,,,,,,,,,,
baa604e3-9694-5877-bc90-de335424f37f,e73_MaterialRecords,tg:mmbdc:43,1,,,,,,,af199622-0508-5d7d-9f7b-5311e1542b7b,tg:mmbdc:43_#1,"[{""resourceId"": ""af199622-0508-5d7d-9f7b-5311e1542b7b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5231bd2f-ce32-4e97-b75e-24760e908f2e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
bad7771a-af52-5c96-b542-662c29fb79d2,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/bad7771a-af52-5c96-b542-662c29fb79d2,object identifier,tg:mmbdc:52,record identifiers,MMB.A.1319,constructed titles,Gasrekeningen Gasmaatschappij Antwerpen,Dutch (language),Documenten,,,
bad7771a-af52-5c96-b542-662c29fb79d2,e73_Copyrights,tg:mmbdc:52,,begindatum,,,,,,,,,1919,In Copyright,2034,,,,,,,,,,,,
bad7771a-af52-5c96-b542-662c29fb79d2,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
bad7771a-af52-5c96-b542-662c29fb79d2,e73_MaterialRecords,tg:mmbdc:52,1,,,,,,,cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,"[{""resourceId"": ""cacfe543-304c-5905-9679-60c5fdf3537f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f5219d86-8ba2-4772-8ad9-f5833daa4fdf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/bc833205-a012-5bc8-87b9-c653f2d8470a,object identifier,tg:mmbdc:46,record identifiers,MMB.A.1286,constructed titles,Brochure over de officiële medaille van de tentoonstelling van Bordeaux 1895,Dutch (language),Documenten,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,e73_Copyrights,tg:mmbdc:46,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
bc833205-a012-5bc8-87b9-c653f2d8470a,e73_MaterialRecords,tg:mmbdc:46,1,,,,,,,0aa0fe80-a3de-590d-a912-829862db9c38,tg:mmbdc:46_#1,"[{""resourceId"": ""0aa0fe80-a3de-590d-a912-829862db9c38"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4816f1f9-0a7e-4e4e-99d3-cfcf881fd094"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/be4e3c74-62ad-50db-839a-adb4b0ebbfc1,object identifier,tg:mmbdc:35,record identifiers,MMB.A.1241,constructed titles,Bidprentje Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,e73_Copyrights,tg:mmbdc:35,,begindatum,,,,,,,,,1901,No Known Copyright,2016,,,,,,,,,,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
be4e3c74-62ad-50db-839a-adb4b0ebbfc1,e73_MaterialRecords,tg:mmbdc:35,1,,,,,,,cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,"[{""resourceId"": ""cbf9d6f1-891b-5760-b712-647aa6714646"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dc8202d7-9f5b-49dd-83f0-42c66b2fe806"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,object identifier,tg:mmbdc:135,record identifiers,MMB.A.1706,constructed titles,Visitekaartje Paul Fredericq,Dutch (language),Documenten,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,e73_Copyrights,tg:mmbdc:135,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
c05c7bcf-5880-5b6f-b8e1-1913c0a0843d,e73_MaterialRecords,tg:mmbdc:135,1,,,,,,,34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c,tg:mmbdc:135_#1,"[{""resourceId"": ""34ea6dc7-8dd0-58b1-9b4f-1275ee51f67c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6f1e9016-792e-4cf7-bf17-aeec0fa53fea"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c0c56593-2e89-5b47-8bd7-5edec68b8918,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c0c56593-2e89-5b47-8bd7-5edec68b8918,object identifier,tg:mmbdc:164,record identifiers,MMB.A.2521,constructed titles,"Album met bullen, pauselijke brieven en gerelateerde stukken aan Constantin van den Bergh",Dutch (language),Documenten,descriptive note,Nederlands,"Bevat een bulle in verband met de verlening van het Kruis van Donatius Devotie van de eerste klasse van de Soevereine Orde van Malta door de Grootmeester van de Orde (30 januari 1879) en gerelateerde brief (9 februari 1880); een brief en een certificaat in verband met de toestemming om de decoratie te dragen van Commandeur van de Orde van Saint Sépulchre, verleend door de patriarch van Jeruzalem op 1 april 1872; een brief van Paus Leo XIII van 11 augustus 1882 in verband met het verlenen van de titel van Eques Pianus, inclusief de toestemming om de kledij en het teken van de orde te dragen; een brief van 30 januari 1880 en gerelateerde stukken betreffende de opname tot Arcadia (Pontificia Accademia degli Arcadi) onder de naam Nicodromo Alfeonio"
c0c56593-2e89-5b47-8bd7-5edec68b8918,e73_Copyrights,tg:mmbdc:164,,begindatum,,,,,,,,,1872,No Copyright - Public Domain Mark 1.0,1987,,,,,,,,,,,,
c0c56593-2e89-5b47-8bd7-5edec68b8918,e73_Languages,,,taal 1,,,,,Latin (language),,,,,,,,,,,,,,,,,,
c0c56593-2e89-5b47-8bd7-5edec68b8918,e73_MaterialRecords,tg:mmbdc:164,1,,,,,,,e49f59a6-245b-5048-82a8-e7560fca7e6c,tg:mmbdc:164_#1,"[{""resourceId"": ""e49f59a6-245b-5048-82a8-e7560fca7e6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b1559dbc-4eab-4ce5-a0e2-d0c51f74c338"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,object identifier,tg:mmbdc:160,record identifiers,MMB.A.2499,constructed titles,Adresboek van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,e73_Copyrights,tg:mmbdc:160,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c20ab8b5-5fc8-5ff5-a3d8-9f4b3390f756,e73_MaterialRecords,tg:mmbdc:160,1,,,,,,,0f9cccc8-1993-557c-b3cf-3ef70636c964,tg:mmbdc:160_#1,"[{""resourceId"": ""0f9cccc8-1993-557c-b3cf-3ef70636c964"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c9a8692-2f6d-4b36-a593-9f87d623f5af"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,object identifier,tg:mmbdc:88,record identifiers,MMB.A.1482,constructed titles,Rekeningen: Ereloon aalmoezenier Jules Duvivier,Dutch (language),Documenten,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,e73_Copyrights,tg:mmbdc:88,,begindatum,,,,,,,,,1921,In Copyright,2036,,,,,,,,,,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c29f2fa8-a5c2-5856-b7d1-a1bdbebdaf61,e73_MaterialRecords,tg:mmbdc:88,1,,,,,,,55f324c7-820f-56ae-b6f5-923104d9831a,tg:mmbdc:88_#1,"[{""resourceId"": ""55f324c7-820f-56ae-b6f5-923104d9831a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""66e17896-0d8f-4ac5-86c5-a0d781017d42"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c328943a-46b9-5aca-9210-f61f26e379ec,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c328943a-46b9-5aca-9210-f61f26e379ec,object identifier,tg:mmbdc:63,record identifiers,MMB.A.1454,constructed titles,Kasboek Sint Henricusstichting,Dutch (language),Documenten,,,
c328943a-46b9-5aca-9210-f61f26e379ec,e73_Copyrights,tg:mmbdc:63,,begindatum,,,,,,,,,1906,No Known Copyright,2021,,,,,,,,,,,,
c328943a-46b9-5aca-9210-f61f26e379ec,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c328943a-46b9-5aca-9210-f61f26e379ec,e73_MaterialRecords,tg:mmbdc:63,1,,,,,,,f664b0be-e2de-5c60-a369-b59445e5bc0e,tg:mmbdc:63_#1,"[{""resourceId"": ""f664b0be-e2de-5c60-a369-b59445e5bc0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b23afb76-1944-459d-984c-556cf5ff5f48"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c40b140e-3f37-5f20-b2e1-026d4cb94827,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c40b140e-3f37-5f20-b2e1-026d4cb94827,object identifier,tg:mmbdc:153,record identifiers,MMB.A.2492,titles proper,"Inventaire 1909, brouillon B",French (language),Documenten,descriptive note,Nederlands,"Ontwerp voor een catalogus van de collectie, gebaseerd op de handgeschreven inventaris van Henriëtte (niet gerealiseerd)"
c40b140e-3f37-5f20-b2e1-026d4cb94827,e73_Copyrights,tg:mmbdc:153,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,,,,
c40b140e-3f37-5f20-b2e1-026d4cb94827,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c40b140e-3f37-5f20-b2e1-026d4cb94827,e73_MaterialRecords,tg:mmbdc:153,1,,,,,,,e58f89be-da92-5234-adda-204c9b4ab038,tg:mmbdc:153_#1,"[{""resourceId"": ""e58f89be-da92-5234-adda-204c9b4ab038"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6cb1b78c-8a2c-46a8-a917-ef6d306e7d3a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,object identifier,tg:mmbdc:16,record identifiers,MMB.A.1204,constructed titles,Bidprentje Eléonore Marie Adolphine Agie,Dutch (language),Documenten,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,e73_Copyrights,tg:mmbdc:16,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c4c8c6c9-34b2-5c89-aabf-b6f8c75534a4,e73_MaterialRecords,tg:mmbdc:16,1,,,,,,,6e7e86ee-6828-5f4c-887f-0e6df4a4e461,tg:mmbdc:16_#1,"[{""resourceId"": ""6e7e86ee-6828-5f4c-887f-0e6df4a4e461"", ""ontologyProperty"": """", ""resourceXresourceId"": ""63160e82-6e64-4c92-983f-1ab74b80948c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c5a33844-8bfb-5e54-b6aa-d0281135b007,object identifier,tg:mmbdc:67,record identifiers,MMB.A.1458,constructed titles,Rekening medische instrumenten voor de Sint Henricusstichting,Dutch (language),Documenten,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,e73_Copyrights,tg:mmbdc:67,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c5a33844-8bfb-5e54-b6aa-d0281135b007,e73_MaterialRecords,tg:mmbdc:67,1,,,,,,,9710f729-049f-5d1a-a298-4ae1e56f1a9d,tg:mmbdc:67_#1,"[{""resourceId"": ""9710f729-049f-5d1a-a298-4ae1e56f1a9d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""df2ddb3a-6a7d-4d40-8f33-8ead8f3c8ac4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c6d15f44-02a7-5349-b1d8-37647638cb33,object identifier,tg:mmbdc:91,record identifiers,MMB.A.1485,constructed titles,Ontvangstbewijzen: Erelonen geneesheren Sint Henricusstichting,Dutch (language),Documenten,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,e73_Copyrights,tg:mmbdc:91,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c6d15f44-02a7-5349-b1d8-37647638cb33,e73_MaterialRecords,tg:mmbdc:91,1,,,,,,,9ef7dfbb-91f4-565a-9778-06a6218e4f18,tg:mmbdc:91_#1,"[{""resourceId"": ""9ef7dfbb-91f4-565a-9778-06a6218e4f18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4b4be5cd-1e92-429b-a28a-2a81ebff5b17"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c796ac09-736f-5906-a298-02c3b11056cf,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c796ac09-736f-5906-a298-02c3b11056cf,object identifier,tg:mmbdc:25,record identifiers,MMB.A.1213,constructed titles,Bidprentje Jean Félix van den Bergh,Dutch (language),Documenten,,,
c796ac09-736f-5906-a298-02c3b11056cf,e73_Copyrights,tg:mmbdc:25,,begindatum,,,,,,,,,1885,No Copyright - Public Domain Mark 1.0,2000,,,,,,,,,,,,
c796ac09-736f-5906-a298-02c3b11056cf,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
c796ac09-736f-5906-a298-02c3b11056cf,e73_MaterialRecords,tg:mmbdc:25,1,,,,,,,fe12775b-a1f5-59ef-8d82-84f9ec7d6d59,tg:mmbdc:25_#1,"[{""resourceId"": ""fe12775b-a1f5-59ef-8d82-84f9ec7d6d59"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a74a3379-d9e4-4452-9443-6f47192d4dd2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/c9a26edd-3340-58de-af77-8b97ee87ff86,object identifier,tg:mmbdc:144,record identifiers,MMB.A.2483,titles proper,"Meisenbach Riffarth & Co, Prospekt für Photogravüre und Kupferdruck",German (language),Documenten,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,e73_Copyrights,tg:mmbdc:144,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,e73_Languages,,,taal 1,,,,,German (language),,,,,,,,,,,,,,,,,,
c9a26edd-3340-58de-af77-8b97ee87ff86,e73_MaterialRecords,tg:mmbdc:144,1,,,,,,,abde6589-d151-54ed-a631-5ea1d31ec8ec,tg:mmbdc:144_#1,"[{""resourceId"": ""abde6589-d151-54ed-a631-5ea1d31ec8ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4f844d5-94d9-4950-878a-62e4d02ae429"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/cbf06722-4265-5ab3-8eb9-fb5991edbd07,object identifier,tg:mmbdc:111,record identifiers,MMB.A.1615,constructed titles,Weesgegroet: Gebed tot Heilige Maagd Maria,Dutch (language),Documenten,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,e73_Copyrights,tg:mmbdc:111,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
cbf06722-4265-5ab3-8eb9-fb5991edbd07,e73_MaterialRecords,tg:mmbdc:111,1,,,,,,,4ce7b34b-d496-5ab6-b14d-b8dc7b1585c3,tg:mmbdc:111_#1,"[{""resourceId"": ""4ce7b34b-d496-5ab6-b14d-b8dc7b1585c3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8cb32fa7-bbba-4057-83c2-6ddb7e73523f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ce0f7af4-da6d-5e66-aac0-e109583f47b2,object identifier,tg:mmbdc:56,record identifiers,MMB.A.1338,constructed titles,Belastingsbrief: Gemeentebelasting Mortsel,Dutch (language),Documenten,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,e73_Copyrights,tg:mmbdc:56,,begindatum,,,,,,,,,1907,No Known Copyright,2022,,,,,,,,,,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
ce0f7af4-da6d-5e66-aac0-e109583f47b2,e73_MaterialRecords,tg:mmbdc:56,1,,,,,,,b68a3c8f-ca33-5a1d-8cf9-44ac3241ba2a,tg:mmbdc:56_#1,"[{""resourceId"": ""b68a3c8f-ca33-5a1d-8cf9-44ac3241ba2a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""32120ed6-2d92-4acb-a051-4bc5840503bc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
cf555baa-6a47-5f4a-84ca-76ff4ff32653,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/cf555baa-6a47-5f4a-84ca-76ff4ff32653,object identifier,tg:mmbdc:123,record identifiers,MMB.A.1657,constructed titles,Notitie: oplijsting van verschillende objecten met prijzen,Dutch (language),Documenten,descriptive note,Nederlands,Rekensom op de achterkant
cf555baa-6a47-5f4a-84ca-76ff4ff32653,e73_Copyrights,tg:mmbdc:123,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
cf555baa-6a47-5f4a-84ca-76ff4ff32653,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
cf555baa-6a47-5f4a-84ca-76ff4ff32653,e73_MaterialRecords,tg:mmbdc:123,1,,,,,,,6de1e553-ea7f-507f-ae24-cac06494070a,tg:mmbdc:123_#1,"[{""resourceId"": ""6de1e553-ea7f-507f-ae24-cac06494070a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96dde87e-5436-4aa0-83ba-47bf3a89635c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d17e6e16-c29d-59be-9067-b414984f45c6,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d17e6e16-c29d-59be-9067-b414984f45c6,object identifier,tg:mmbdc:51,record identifiers,MMB.A.1297,constructed titles,Krantenknipsel: verslag over een tentoonstelling in Dinant 1903,Dutch (language),Documenten,,,
d17e6e16-c29d-59be-9067-b414984f45c6,e73_Copyrights,tg:mmbdc:51,,begindatum,,,,,,,,,1903,No Known Copyright,2018,,,,,,,,,,,,
d17e6e16-c29d-59be-9067-b414984f45c6,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
d17e6e16-c29d-59be-9067-b414984f45c6,e73_MaterialRecords,tg:mmbdc:51,1,,,,,,,e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,"[{""resourceId"": ""e207c16c-f087-5901-baf4-ea5791d0a1b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b5ddab63-a2c6-4c7b-83c5-dce9dc933422"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,object identifier,tg:mmbdc:142,record identifiers,MMB.A.2422,constructed titles,"Extract uit het kadastraal plan der Gemeente Antwerpen, Sectie C",Dutch (language),Documenten,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,e73_Copyrights,tg:mmbdc:142,,begindatum,,,,,,,,,1916,In Copyright,2031,,,,,,,,,,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,
d4250cb9-a8b9-513b-98b4-4ca94b31f4bd,e73_MaterialRecords,tg:mmbdc:142,1,,,,,,,2a767980-91bf-5ec7-88d7-ff56d749e1e1,tg:mmbdc:142_#1,"[{""resourceId"": ""2a767980-91bf-5ec7-88d7-ff56d749e1e1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a909536d-b6a2-42c0-b7c7-5cfd3ccfbf3d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d4dd485a-7f2e-5b08-aea6-ef27315da217,object identifier,tg:mmbdc:161,record identifiers,MMB.A.2500,constructed titles,Aankoopboek van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,e73_Copyrights,tg:mmbdc:161,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
d4dd485a-7f2e-5b08-aea6-ef27315da217,e73_MaterialRecords,tg:mmbdc:161,1,,,,,,,3da1ad01-5e06-55f2-ad24-7f20c2639d45,tg:mmbdc:161_#1,"[{""resourceId"": ""3da1ad01-5e06-55f2-ad24-7f20c2639d45"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae2ae0e8-f858-4cec-bf04-5ce5e09855fc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,AA,,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d636fd59-d2ee-587b-b83c-7990df3a9e47,object identifier,tg:mmbdc:146,record identifiers,MMB.A.2485,titles proper,"Brueghel dit de Velours, Vue de Rivière",French (language),Documenten,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1905
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_Copyrights,tg:mmbdc:146,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_ExternalRelations,tg:mmbdc:146,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0060,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,
