ResourceID,card,order,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
d373e2d9-0ba7-5f15-b2eb-5ecc69ff2bea,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d373e2d9-0ba7-5f15-b2eb-5ecc69ff2bea,object identifier,tg:mmbbr:415,record identifiers,MMB.A.0415,descriptive note,Nederlands,teruggezonden schilderijen ,Brieven
a0b3d091-d3de-590e-bbe5-754d6ab2d876,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a0b3d091-d3de-590e-bbe5-754d6ab2d876,object identifier,tg:mmbbr:416,record identifiers,MMB.A.0416,descriptive note,Nederlands,"de ontvangst van het geld voor een portret, de verkoop van een pendant, de zoektocht naar een origineel, de afgesprongen onderhandelingen over twee werken van Bruegel en een uitnodiging om te komen lunchen bij Fritz en Henriëtte",Brieven
5e9d3dd0-3eac-5778-a008-2b9290e42e8a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5e9d3dd0-3eac-5778-a008-2b9290e42e8a,object identifier,tg:mmbbr:417,record identifiers,MMB.A.0417,descriptive note,Nederlands,"Factuur voor de restauratie van zeven wandtapijten waaronder twee renaissance waarvan één voorstellende Judas, drie gotische waarvan één voorstellende een kardinaal en één een koningin, één voorstellende een dame of een page",Brieven
c64e701a-ccdc-5cc2-af38-1a26e615202e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c64e701a-ccdc-5cc2-af38-1a26e615202e,object identifier,tg:mmbbr:418,record identifiers,MMB.A.0418,descriptive note,Nederlands,de vraag naar inlichtingen over een bakstenen haard met hoogreliëf uit het archeologisch museum van Antwerpen ter voorbereiding van een lezing,Brieven
74911bb3-eb6c-5cfd-b94f-4df6500d2a6f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/74911bb3-eb6c-5cfd-b94f-4df6500d2a6f,object identifier,tg:mmbbr:419,record identifiers,MMB.A.0419,descriptive note,Nederlands,de ontvangst van het geld voor en de verzending van kant,Brieven
d65c2365-c062-5fc9-bde1-52b58bbe25b0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d65c2365-c062-5fc9-bde1-52b58bbe25b0,object identifier,tg:mmbbr:420,record identifiers,MMB.A.0420,descriptive note,Nederlands,kwitantie van de factuur van de maand maart,Brieven
df74c35f-5dfc-510a-a705-6c3766ea7f0d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/df74c35f-5dfc-510a-a705-6c3766ea7f0d,object identifier,tg:mmbbr:421,record identifiers,MMB.A.0421,descriptive note,Nederlands,"de verzending van een kader in schildpad, inlichtingen over schilderijen voor een tentoonstelling en het aanbod van een gotisch schilderij voorstellende Christus, een houten lijst, drie schouwen (één met drie leeuwenkoppen, één in gebakken steen met engelen en fruit en één in arduin), Hollandse schouwstenen en een schouwstuk/schilderij",Brieven
c00dea6d-785c-5689-aa45-6857d79180fd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c00dea6d-785c-5689-aa45-6857d79180fd,object identifier,tg:mmbbr:422,record identifiers,MMB.A.0422,descriptive note,Nederlands,"de vraag om kant te lenen van Henriëtte voor een tentoonstelling, inlichtingen over een studie voor Fritz en een bezoek aan Antwerpen",Brieven
c88b2cd9-08ae-5207-aea0-036a1fc77674,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c88b2cd9-08ae-5207-aea0-036a1fc77674,object identifier,tg:mmbbr:423,record identifiers,MMB.A.0423,descriptive note,Nederlands,kwitantie van 20 frank,Brieven
d58d8109-7308-5983-8db8-6fdcf27ab11c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d58d8109-7308-5983-8db8-6fdcf27ab11c,object identifier,tg:mmbbr:424,record identifiers,MMB.A.0424,descriptive note,Nederlands,"het aanbod van twee gotische schouwen, een renaissance schouw, wandtapijten en voorwerpen uit de Heilige Bloedkapel in Brugge",Brieven
e122e2dc-32b1-5eed-973f-75de4ff03419,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e122e2dc-32b1-5eed-973f-75de4ff03419,object identifier,tg:mmbbr:425,record identifiers,MMB.A.0425,descriptive note,Nederlands,kwitantie van een album met karikaturen van de veiling van H. Leys,Brieven
6a0c1289-cde4-5ffe-b711-233124fe3fd5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6a0c1289-cde4-5ffe-b711-233124fe3fd5,object identifier,tg:mmbbr:426,record identifiers,MMB.A.0426,descriptive note,Nederlands,de onderhandelingen over het schilderij van Berkheyde en het stilleven en het aanbod van andere schilderijen,Brieven
949b4c33-c465-55aa-9966-117ec936b9b2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/949b4c33-c465-55aa-9966-117ec936b9b2,object identifier,tg:mmbbr:427,record identifiers,MMB.A.0427,descriptive note,Nederlands,het aanbod en de beschrijving van een arduinen schouw,Brieven
c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c23380c6-3dc6-561e-a42b-bfdd8cd7b4ca,object identifier,tg:mmbbr:428,record identifiers,MMB.A.0428,descriptive note,Nederlands,"de verzending van twee stukken van een schouw en advies voor de restauratie, de vraag naar geld voor de schouw en het aanbod van een gotische schouw en een vuurplaat voorstellende de geboorte",Brieven
38a1e3ba-cf35-5c77-be0b-7fd6df34b0e7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/38a1e3ba-cf35-5c77-be0b-7fd6df34b0e7,object identifier,tg:mmbbr:429,record identifiers,MMB.A.0429,descriptive note,Nederlands,kwitantie van 36 frank,Brieven
dedbeaa4-0fd2-54a8-90db-e85fb86fd887,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dedbeaa4-0fd2-54a8-90db-e85fb86fd887,object identifier,tg:mmbbr:430,record identifiers,MMB.A.0430,descriptive note,Nederlands,de aankopen op de veiling van Mazures,Brieven
14b212cf-46ca-5fd7-96d8-21deb323e081,AA,0,https://data.museummayervandenbergh.be/ark:/59511/14b212cf-46ca-5fd7-96d8-21deb323e081,object identifier,tg:mmbbr:431,record identifiers,MMB.A.0431,descriptive note,Nederlands,de onmogelijkheid om een schilderij te kopen en een incident met de broer van Dubois,Brieven
9f42b04a-299b-5ce6-b0af-84598b7800de,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9f42b04a-299b-5ce6-b0af-84598b7800de,object identifier,tg:mmbbr:432,record identifiers,MMB.A.0432,descriptive note,Nederlands,het aanbod van een gotisch schilderij voorstellende Sint-Hiëronymus en een kader die niet verkocht kan worden zonder het schilderij erin,Brieven
5d1b20c5-72c2-5231-8da2-015c69ca7707,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5d1b20c5-72c2-5231-8da2-015c69ca7707,object identifier,tg:mmbbr:433,record identifiers,MMB.A.0433,descriptive note,Nederlands,"een mislukt bezoek aan Fritz, het aanbod van twaalf of dertien bronzen medailles met hoofden op en een lederen koffertje",Brieven
deccf386-708e-5c34-8dd6-d5967010af59,AA,0,https://data.museummayervandenbergh.be/ark:/59511/deccf386-708e-5c34-8dd6-d5967010af59,object identifier,tg:mmbbr:434,record identifiers,MMB.A.0434,descriptive note,Nederlands,"het aanbod van verschillende schilderijen waaronder één voorstellende Sint-Hiëronymus, werken toeschreven aan Maes, Ruysdael, Steen, Ostade, Capuysen, Molenaer, Van Vliet en anderen, allemaal eigendom van Hafkenscheid en het aanbod van twee marmeren schouwen",Brieven
03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/03bcbb0b-1e3b-5635-b0ba-17aaa4116c8e,object identifier,tg:mmbbr:435,record identifiers,MMB.A.0435,descriptive note,Nederlands,de vraag om een lezing te geven op de vergadering van het genootschap van numismatiek te Antwerpen,Brieven
cc3cf9f0-e209-5bce-910d-420a19f6ffa8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cc3cf9f0-e209-5bce-910d-420a19f6ffa8,object identifier,tg:mmbbr:436,record identifiers,MMB.A.0436,descriptive note,Nederlands,de publicatie van de medaille van Metz en het aanbod van een loden stuk toegeschreven aan een Belgische artiest voorstellende Christus en de Madonna,Brieven
7bdc0859-60d2-5f25-8b58-47d5c04dcdff,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7bdc0859-60d2-5f25-8b58-47d5c04dcdff,object identifier,tg:mmbbr:437,record identifiers,MMB.A.0437,descriptive note,Nederlands,"kwitantie van een schilderij voorstellende landschap, figuren en paarden",Brieven
167656cb-ee1b-5798-8bd9-d2b4054950c6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/167656cb-ee1b-5798-8bd9-d2b4054950c6,object identifier,tg:mmbbr:438,record identifiers,MMB.A.0438,descriptive note,Nederlands,het aanbod van een schilderij dat Fritz reeds wilde kopen op de veiling te Colonster en een schilder door van der Heyden voorstellende de badende Diana met nimfen,Brieven
7f6bf2e9-9671-5a0f-a455-0aeaf19e6ab7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7f6bf2e9-9671-5a0f-a455-0aeaf19e6ab7,object identifier,tg:mmbbr:439,record identifiers,MMB.A.0439,descriptive note,Nederlands,de onderhandelingen over een gotisch schilderij voorstellende Sint-Hiëronymus en een lijst en het aanbod van een werk door Teniersen en een triptiek,Brieven
a3a422ab-b639-534b-bf76-9b9e0890bb7c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a3a422ab-b639-534b-bf76-9b9e0890bb7c,object identifier,tg:mmbbr:440,record identifiers,MMB.A.0440,descriptive note,Nederlands,"restauratiewerken aan twee portretten, een werk voorstellende een bloemstuk, een werk door Bruegel, een triptiek en een kader",Brieven
474dc15f-9bb6-5ab4-9fe4-4038c95fd084,AA,0,https://data.museummayervandenbergh.be/ark:/59511/474dc15f-9bb6-5ab4-9fe4-4038c95fd084,object identifier,tg:mmbbr:441,record identifiers,MMB.A.0441,descriptive note,Nederlands,over de twaalf bronzen medailles met hoofden,Brieven
0eb7b9bb-fc51-5f76-9254-d9f51d0255ef,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0eb7b9bb-fc51-5f76-9254-d9f51d0255ef,object identifier,tg:mmbbr:442,record identifiers,MMB.A.0442,descriptive note,Nederlands,kwitantie van restauratiewerken,Brieven
7e7e6436-2ec6-52c2-8b26-c8090a5b255b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7e7e6436-2ec6-52c2-8b26-c8090a5b255b,object identifier,tg:mmbbr:443,record identifiers,MMB.A.0443,descriptive note,Nederlands,"inlichtingen over een zilveren medaille van burgemeester Van Straelen dat werd aangekocht door Hamburger, inlichtingen over een loden stuk, het beeldhouwwerk van Waelhun, een tentoonstelling bij Biermon en een mogelijk bezoek van Fritz aan Brussel en Noord-Frankrijk",Brieven
15227f51-0662-5d7c-bbd6-4efcc76d91d7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/15227f51-0662-5d7c-bbd6-4efcc76d91d7,object identifier,tg:mmbbr:444,record identifiers,MMB.A.0444,descriptive note,Nederlands,de aankoop en verzending van de cataloog van de Hope-Collection,Brieven
3ffdfab8-44ab-58fa-afe1-716b01f535b8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3ffdfab8-44ab-58fa-afe1-716b01f535b8,object identifier,tg:mmbbr:445,record identifiers,MMB.A.0445,descriptive note,Nederlands,kwitantie van aankopen op de veiling van Montgommery,Brieven
4ae1b2ca-f016-5172-bbd8-4535ece2487b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4ae1b2ca-f016-5172-bbd8-4535ece2487b,object identifier,tg:mmbbr:446,record identifiers,MMB.A.0446,descriptive note,Nederlands,de verkoop van een kader zonder schilderij,Brieven
b137a6bf-4e57-57b7-a448-7e7ac4474206,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b137a6bf-4e57-57b7-a448-7e7ac4474206,object identifier,tg:mmbbr:447,record identifiers,MMB.A.0447,descriptive note,Nederlands,kwitantie van twee schilderijen door Savery en hun verpakking,Brieven
c887308c-bdda-56e9-a7a6-a31c3da4fd0b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c887308c-bdda-56e9-a7a6-a31c3da4fd0b,object identifier,tg:mmbbr:448,record identifiers,MMB.A.0448,descriptive note,Nederlands,problemen op een veiling waar Mengelberg zaken moest kopen voor Fritz,Brieven
78692bdc-44e3-523e-b6f0-843001d06726,AA,0,https://data.museummayervandenbergh.be/ark:/59511/78692bdc-44e3-523e-b6f0-843001d06726,object identifier,tg:mmbbr:449,record identifiers,MMB.A.0449,descriptive note,Nederlands,de aankoop van een Maria Magdalena door Mabuse [Gossart] en de onmogelijkheid om een ander stuk te kopen op een veiling,Brieven
742cba44-fc4a-552e-bb28-afbe3d66c73f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/742cba44-fc4a-552e-bb28-afbe3d66c73f,object identifier,tg:mmbbr:450,record identifiers,MMB.A.0450,descriptive note,Nederlands,"de onkunde van Mengelberg en de pogingen om stukken te kopen op een veiling [Pieter Brueghel II, Winterlandschap met vogelknip en met de vlucht naar Egypte]",Brieven
87283975-46a5-5a50-aed5-5dc78122defc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/87283975-46a5-5a50-aed5-5dc78122defc,object identifier,tg:mmbbr:451,record identifiers,MMB.A.0451,descriptive note,Nederlands,"verslag van een onvruchtbare zittingsdag van een veiling en de poging om stukken [Pieter Brueghel II, Winterlandschap met vogelknip en met de vlucht naar Egypte] toch nog te kopen",Brieven
276df16e-bebd-51b4-b31a-7e73b75815e1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/276df16e-bebd-51b4-b31a-7e73b75815e1,object identifier,tg:mmbbr:452,record identifiers,MMB.A.0452,descriptive note,Nederlands,de ontvangst van geld voor twee schilderijen die verpakt en verzonden zullen worden,Brieven
2126609e-20a3-5d08-98b5-2bf5bfc59521,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2126609e-20a3-5d08-98b5-2bf5bfc59521,object identifier,tg:mmbbr:453,record identifiers,MMB.A.0453,descriptive note,Nederlands,"de pogingen om bepaalde stukken op een veiling te kopen [Pieter Brueghel II, Winterlandschap met vogelknip en met de vlucht naar Egypte; Gossart/Mabuse, Maria Magdalena]",Brieven
e7353b7f-c31b-5e6c-bc48-3a1370fbd08b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e7353b7f-c31b-5e6c-bc48-3a1370fbd08b,object identifier,tg:mmbbr:454,record identifiers,MMB.A.0454,descriptive note,Nederlands,"het aanbod van drie altaren, een koorgestoelte en andere voorwerpen uit een kerk en de mogelijkheid om schilderijen van Salis van Haldenstein te kopen ",Brieven
63427cfd-ed48-5024-828a-4091c0f96407,AA,0,https://data.museummayervandenbergh.be/ark:/59511/63427cfd-ed48-5024-828a-4091c0f96407,object identifier,tg:mmbbr:455,record identifiers,MMB.A.0455,descriptive note,Nederlands,"de aankoop van een schilderij van Bruegel [Pieter Brueghel II, Winterlandschap met vogelknip en met de vlucht naar Egypte]",Brieven
a5c09f93-f02f-5945-9793-a58cc99545f3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a5c09f93-f02f-5945-9793-a58cc99545f3,object identifier,tg:mmbbr:456,record identifiers,MMB.A.0456,descriptive note,Nederlands,"het aanbod van verschillende portretten waaronder één voorstellende een magistraat, één Vlaams voorstellende een jongen, één voorstellende een bisschop, één in de stijl van Van Ostade en één mogelijks door Franck en het aanbod van een koperen gotische plaquette, een marmeren buste, twee vergulde houten beelden, een eiken houten beeld voorstellende een kapucijner-pater, een gotisch schilderij voorstellende de aanbidding der koningen, een zilveren renaissance beker en een grafsteen met koperen letters en de aankoop van twee aquarellen door Jazet voor Hymans",Brieven
ca5a7dc8-8926-5ea9-80e5-a2523b3b4c80,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ca5a7dc8-8926-5ea9-80e5-a2523b3b4c80,object identifier,tg:mmbbr:457,record identifiers,MMB.A.0457,descriptive note,Nederlands,"Factuur voor de aankopen op de veiling van Van Langenhove-Biebuyck: een Madonna met Kind en druiventros, verlichting, vijf glasramen en lepels",Brieven
e4f108d6-ce74-58fe-87c5-8cfdfdb39a5f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e4f108d6-ce74-58fe-87c5-8cfdfdb39a5f,object identifier,tg:mmbbr:458,record identifiers,MMB.A.0458,descriptive note,Nederlands,kwitantie van een houten madonna[beeld],Brieven
da046219-67fd-5e82-b240-b272d84eac83,AA,0,https://data.museummayervandenbergh.be/ark:/59511/da046219-67fd-5e82-b240-b272d84eac83,object identifier,tg:mmbbr:459,record identifiers,MMB.A.0459,descriptive note,Nederlands,"de aankomst van het geld en een check voor aankopen [Pieter Brueghel II, Winterlandschap met vogelknip en met de vlucht naar Egypte; Gossart/Mabuse, Maria Magdalena]",Brieven
1830a422-9656-5b6f-822c-9dc81d35d5bf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1830a422-9656-5b6f-822c-9dc81d35d5bf,object identifier,tg:mmbbr:460,record identifiers,MMB.A.0460,descriptive note,Nederlands,het aanbod van een spiegel in een houten lijst,Brieven
5c06e2d3-0f0c-537f-8357-cec8e25b0b28,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5c06e2d3-0f0c-537f-8357-cec8e25b0b28,object identifier,tg:mmbbr:461,record identifiers,MMB.A.0461,descriptive note,Nederlands,het aanbod van een collectie schilderijen waaronder verschillende Vlaamse en Franse werken en acht schilderijen door Castels voorstellend de verdrijving van de Moren uit Granada,Brieven
6cea4dd3-6b3a-5833-8361-21798dbe2782,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6cea4dd3-6b3a-5833-8361-21798dbe2782,object identifier,tg:mmbbr:462,record identifiers,MMB.A.0462,descriptive note,Nederlands,de identificatie en geschiedenis van een medaille,Brieven
8fafb460-94d8-5e53-bda4-b991cc6b81c0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8fafb460-94d8-5e53-bda4-b991cc6b81c0,object identifier,tg:mmbbr:463,record identifiers,MMB.A.0463,descriptive note,Nederlands,een geschenk voor Mengelberg ,Brieven
1da0e7fb-5e3a-5630-96f5-c50c5dc789fb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1da0e7fb-5e3a-5630-96f5-c50c5dc789fb,object identifier,tg:mmbbr:464,record identifiers,MMB.A.0464,descriptive note,Nederlands,"het aanbod van Vlaamse kant, de verkoop van een verguld beeld en een ivoor aan Krug en de aankomst van hooi",Brieven
5be70aa3-6bfb-5523-8b88-b889d41f3660,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5be70aa3-6bfb-5523-8b88-b889d41f3660,object identifier,tg:mmbbr:465,record identifiers,MMB.A.0465,descriptive note,Nederlands,"de aankoop van een schilderij van Mignon [Druiventros in een nis], de onderhandelingen over een schilderij van Berckheyde, de uitgestelde verzending van een schilderij, de zoektocht naar Vlaamse en Italiaanse schilderijen en het aanbod van Italiaanse schilderijen uit zijn eigen collectie",Brieven
a794ceac-ec9b-5b1f-b90b-fddca4030951,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a794ceac-ec9b-5b1f-b90b-fddca4030951,object identifier,tg:mmbbr:466,record identifiers,MMB.A.0466,descriptive note,Nederlands,"de bespreking van een vondst, een mogelijke ruil van Vlaamse munt tegen een medaille van Jan II, een artikel in 'Le Soir' en het aanbod van een penning van brasserie 'Het Kasteel' in ruil voor een Naamse munt of een penning",Brieven
e723b938-92a5-5735-bd1c-529fe48c7ada,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e723b938-92a5-5735-bd1c-529fe48c7ada,object identifier,tg:mmbbr:467,record identifiers,MMB.A.0467,descriptive note,Nederlands,"de verzending van een kist met een gotisch madonnabeeld, een theeservies, een kader, een miniatuur en twee gravures en het aanbod van twee schilderijen (één gotisch voorstellend Christus Salvator Mundi en één voorstellende het mystieke huwelijk), de bespreking van een portret toegeschreven aan Van Dyck en inlichtingen over een zilveren monstrans bij Corquison",Brieven
