ResourceID,brocade.id,card,order,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record
8cf888b3-f9f4-5a5c-a216-32c12da78415,tg:mpmre:341,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:342,Verwijzing naar MPM objectbeschrijvingen,1dc193eb-16cc-5dd2-ac8b-9afa0980d561,"[{""resourceId"": ""1dc193eb-16cc-5dd2-ac8b-9afa0980d561"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e7aff4d-fed6-4d67-83f0-fad6cdd75613"", ""inverseOntologyProperty"": """"}]"
8cf888b3-f9f4-5a5c-a216-32c12da78415,tg:mpmre:341,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:340,Verwijzing naar MPM objectbeschrijvingen,10713ead-c04c-5141-baf9-81e964c05625,"[{""resourceId"": ""10713ead-c04c-5141-baf9-81e964c05625"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6ae507d7-0d15-4739-85a6-8effa6d4bc4f"", ""inverseOntologyProperty"": """"}]"
ded30abd-e3db-59db-a0e8-c924d1186ddf,tg:mpmre:239,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:237,Verwijzing naar MPM objectbeschrijvingen,6119545b-be51-56c9-abf4-527b01ecd39a,"[{""resourceId"": ""6119545b-be51-56c9-abf4-527b01ecd39a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""16f62f95-aa87-4c75-a62b-c029bd093e32"", ""inverseOntologyProperty"": """"}]"
ded30abd-e3db-59db-a0e8-c924d1186ddf,tg:mpmre:239,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:236,Verwijzing naar MPM objectbeschrijvingen,d612c3a3-2b4b-570b-90fb-248949cbe3a0,"[{""resourceId"": ""d612c3a3-2b4b-570b-90fb-248949cbe3a0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""84a8f527-b312-4c75-914f-83c6539b2943"", ""inverseOntologyProperty"": """"}]"
8223fb44-0b2f-5f88-bd1e-0aa47691e462,tg:mpmre:333,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:334,Verwijzing naar MPM objectbeschrijvingen,24674e72-0b26-526a-8759-4d13e646041d,"[{""resourceId"": ""24674e72-0b26-526a-8759-4d13e646041d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6a3c181-a852-42c6-9f3e-77b0839235a7"", ""inverseOntologyProperty"": """"}]"
8223fb44-0b2f-5f88-bd1e-0aa47691e462,tg:mpmre:333,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:332,Verwijzing naar MPM objectbeschrijvingen,512b3a3a-23fb-5f5e-9c47-d7a6bc25d83a,"[{""resourceId"": ""512b3a3a-23fb-5f5e-9c47-d7a6bc25d83a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b4b48a78-e306-4e13-bde2-f7c25aaa0195"", ""inverseOntologyProperty"": """"}]"
077e8cbd-2036-5dd8-9df7-4b3e27fcc620,tg:mpmre:323,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:324,Verwijzing naar MPM objectbeschrijvingen,446c46ca-d3a3-592a-b365-7bd57ad4ee63,"[{""resourceId"": ""446c46ca-d3a3-592a-b365-7bd57ad4ee63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c26026da-01c2-4743-86ed-c027a23f8500"", ""inverseOntologyProperty"": """"}]"
077e8cbd-2036-5dd8-9df7-4b3e27fcc620,tg:mpmre:323,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:322,Verwijzing naar MPM objectbeschrijvingen,7876d8af-a1e6-56a2-8de9-be7e66fdd216,"[{""resourceId"": ""7876d8af-a1e6-56a2-8de9-be7e66fdd216"", ""ontologyProperty"": """", ""resourceXresourceId"": ""96d76850-49dd-4da4-95e8-4193647939e7"", ""inverseOntologyProperty"": """"}]"
8808b458-6515-556e-a5e3-4838143c17d3,tg:mpmre:566,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:567,Verwijzing naar MPM objectbeschrijvingen,631fd680-5690-56b9-8091-b2f02bfe3c37,"[{""resourceId"": ""631fd680-5690-56b9-8091-b2f02bfe3c37"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30d839fc-1346-4e23-87da-95616a1f0dd8"", ""inverseOntologyProperty"": """"}]"
a8d52d2c-605a-5c82-b6f4-93031a677ba2,tg:mpmre:576,e73_AssociatedRecords,1,mpmre,,vorig register,tg:mpmre:575,Verwijzing naar MPM objectbeschrijvingen,df9550e6-fc0d-52ac-a4ea-94f17b9fef11,"[{""resourceId"": ""df9550e6-fc0d-52ac-a4ea-94f17b9fef11"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fdcfd52-a774-48e4-9107-32e4a75477d6"", ""inverseOntologyProperty"": """"}]"
4e2dd09e-f648-5fa0-8835-1b75db0d69dc,tg:mpmre:184,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:186,Verwijzing naar MPM objectbeschrijvingen,4be584ef-ee32-548c-bc08-3f6933e5bba3,"[{""resourceId"": ""4be584ef-ee32-548c-bc08-3f6933e5bba3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5aaf2822-f573-4a10-b9d8-8cba87aeccf0"", ""inverseOntologyProperty"": """"}]"
4e2dd09e-f648-5fa0-8835-1b75db0d69dc,tg:mpmre:184,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:183,Verwijzing naar MPM objectbeschrijvingen,bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4,"[{""resourceId"": ""bba8cc7b-ef4f-5578-89e0-4181d0f4f3b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""064cd253-447e-45ea-869d-8b297480f453"", ""inverseOntologyProperty"": """"}]"
51c78be3-7f1b-5b40-934c-0a78d59b45bd,tg:mpmre:7,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:6,Verwijzing naar MPM objectbeschrijvingen,bcab4b74-23c6-5761-a175-22072056f252,"[{""resourceId"": ""bcab4b74-23c6-5761-a175-22072056f252"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da6e14a0-7825-482d-bdad-8da1786a6b3c"", ""inverseOntologyProperty"": """"}]"
51c78be3-7f1b-5b40-934c-0a78d59b45bd,tg:mpmre:7,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:316,Verwijzing naar MPM objectbeschrijvingen,b0d9a01e-2de4-5c60-afd4-666fa7ad7e29,"[{""resourceId"": ""b0d9a01e-2de4-5c60-afd4-666fa7ad7e29"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0604c18f-4d30-4b1a-91be-ac07f45de533"", ""inverseOntologyProperty"": """"}]"
21332924-8d2c-5b51-8f67-ace102f24fe8,tg:mpmre:76,e73_AssociatedRecords,1,mpmre,Rr,volgend register,tg:mpmre:77,Verwijzing naar MPM objectbeschrijvingen,3d0cd201-9679-5dbf-a3c9-622231c6c5ff,"[{""resourceId"": ""3d0cd201-9679-5dbf-a3c9-622231c6c5ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec65fd12-3ff1-48a0-9284-902c8b387f41"", ""inverseOntologyProperty"": """"}]"
21332924-8d2c-5b51-8f67-ace102f24fe8,tg:mpmre:76,e73_AssociatedRecords,2,mpmre,Pp,vorig register,tg:mpmre:75,Verwijzing naar MPM objectbeschrijvingen,4fee0ccd-00cb-5ae6-952e-334673872cbe,"[{""resourceId"": ""4fee0ccd-00cb-5ae6-952e-334673872cbe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ce8df2cf-479e-4136-b3bd-8f3c44341769"", ""inverseOntologyProperty"": """"}]"
d48cddca-965b-5df5-a070-4cc294645718,tg:mpmre:66,e73_AssociatedRecords,1,mpmre,Ii,volgend register,tg:mpmre:67,Verwijzing naar MPM objectbeschrijvingen,1f144a95-e543-5a4c-8a11-2cbc06718661,"[{""resourceId"": ""1f144a95-e543-5a4c-8a11-2cbc06718661"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3890774a-5c59-4e96-ae5d-2c4e124a6a6a"", ""inverseOntologyProperty"": """"}]"
d48cddca-965b-5df5-a070-4cc294645718,tg:mpmre:66,e73_AssociatedRecords,2,mpmre,Gg,vorig register,tg:mpmre:63,Verwijzing naar MPM objectbeschrijvingen,2f117988-87ce-5100-8dc1-16c3ad5f44af,"[{""resourceId"": ""2f117988-87ce-5100-8dc1-16c3ad5f44af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b18a962f-e395-472b-899e-ec9adf92e65c"", ""inverseOntologyProperty"": """"}]"
786bd747-bd19-588a-a0a7-de90c7ba1e8e,tg:mpmre:50,e73_AssociatedRecords,1,mpmre,SS,volgend register,tg:mpmre:51,Verwijzing naar MPM objectbeschrijvingen,660bbcb5-612d-5535-a8d3-ea183d9101e9,"[{""resourceId"": ""660bbcb5-612d-5535-a8d3-ea183d9101e9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea6a6f41-8629-423c-8239-4eca35786509"", ""inverseOntologyProperty"": """"}]"
786bd747-bd19-588a-a0a7-de90c7ba1e8e,tg:mpmre:50,e73_AssociatedRecords,2,mpmre,QQ,vorig register,tg:mpmre:48,Verwijzing naar MPM objectbeschrijvingen,84b6db47-b2b4-5555-9211-f87be1d1187a,"[{""resourceId"": ""84b6db47-b2b4-5555-9211-f87be1d1187a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c50d1a3f-f8ec-40e7-b383-dbac4655b1c9"", ""inverseOntologyProperty"": """"}]"
e8fe0a48-6d65-56b3-a19b-9a83098f0e4e,tg:mpmre:40,e73_AssociatedRecords,1,mpmre,II,volgend register,tg:mpmre:41,Verwijzing naar MPM objectbeschrijvingen,6d10ef00-40f4-5005-9711-aeb9e598f537,"[{""resourceId"": ""6d10ef00-40f4-5005-9711-aeb9e598f537"", ""ontologyProperty"": """", ""resourceXresourceId"": ""53a4487d-1b78-41e0-b0f7-be98131de457"", ""inverseOntologyProperty"": """"}]"
e8fe0a48-6d65-56b3-a19b-9a83098f0e4e,tg:mpmre:40,e73_AssociatedRecords,2,mpmre,GG,vorig register,tg:mpmre:39,Verwijzing naar MPM objectbeschrijvingen,f0eed900-7489-5ae3-a409-c487bad7713c,"[{""resourceId"": ""f0eed900-7489-5ae3-a409-c487bad7713c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""555e18ff-fe58-4515-9fba-335fa8262044"", ""inverseOntologyProperty"": """"}]"
299e3616-1450-57d8-b05b-951073008f69,tg:mpmre:491,e73_AssociatedRecords,1,mpmre,F,volgend register,tg:mpmre:659,Verwijzing naar MPM objectbeschrijvingen,e8bcb62f-e214-5300-bbfb-891c13503851,"[{""resourceId"": ""e8bcb62f-e214-5300-bbfb-891c13503851"", ""ontologyProperty"": """", ""resourceXresourceId"": ""edd48e8c-fb5d-4e5c-994d-8fcb5e883772"", ""inverseOntologyProperty"": """"}]"
299e3616-1450-57d8-b05b-951073008f69,tg:mpmre:491,e73_AssociatedRecords,2,mpmre,D,vorig register,tg:mpmre:642,Verwijzing naar MPM objectbeschrijvingen,63364b02-a3f9-50d5-ba1e-ecbd5f0a317c,"[{""resourceId"": ""63364b02-a3f9-50d5-ba1e-ecbd5f0a317c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3332c9a1-0a1a-4bfe-b289-bc4135890ead"", ""inverseOntologyProperty"": """"}]"
ed37f1e5-2639-5353-970a-7aafb3d2f611,tg:mpmre:626,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:627,Verwijzing naar MPM objectbeschrijvingen,e2ea7417-683d-5037-987c-afe5b0ce0a22,"[{""resourceId"": ""e2ea7417-683d-5037-987c-afe5b0ce0a22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""458168c4-b075-41af-b95f-dcd4f167563d"", ""inverseOntologyProperty"": """"}]"
ed37f1e5-2639-5353-970a-7aafb3d2f611,tg:mpmre:626,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:625,Verwijzing naar MPM objectbeschrijvingen,59584a76-5bb6-5f86-b6b8-055594ee2a46,"[{""resourceId"": ""59584a76-5bb6-5f86-b6b8-055594ee2a46"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d9d3cda-ae0c-4585-b2dd-d6dd0e2b63e8"", ""inverseOntologyProperty"": """"}]"
49a83fb4-aca8-5f39-8bb9-664d6007aad0,tg:mpmre:636,e73_AssociatedRecords,1,mpmre,B,volgend register,tg:mpmre:637,Verwijzing naar MPM objectbeschrijvingen,0b0fa61d-2bb5-5f39-ab13-23247a57669e,"[{""resourceId"": ""0b0fa61d-2bb5-5f39-ab13-23247a57669e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""449e3048-ab8f-494e-9188-0d936cd6b63f"", ""inverseOntologyProperty"": """"}]"
49a83fb4-aca8-5f39-8bb9-664d6007aad0,tg:mpmre:636,e73_AssociatedRecords,2,mpmre,+,vorig register,tg:mpmre:635,Verwijzing naar MPM objectbeschrijvingen,82d08413-622f-5235-a57d-517daf266ec4,"[{""resourceId"": ""82d08413-622f-5235-a57d-517daf266ec4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cb8d1aa-d80f-4609-ade9-65efb0de9bd0"", ""inverseOntologyProperty"": """"}]"
3f58d414-7c76-5026-9749-4ae1cd18116f,tg:mpmre:315,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:317,Verwijzing naar MPM objectbeschrijvingen,4476735e-a977-5198-9609-a3742a44f71f,"[{""resourceId"": ""4476735e-a977-5198-9609-a3742a44f71f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3863fbc8-763e-4bcf-a0fe-6183d3293845"", ""inverseOntologyProperty"": """"}]"
3f58d414-7c76-5026-9749-4ae1cd18116f,tg:mpmre:315,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:314,Verwijzing naar MPM objectbeschrijvingen,5742d406-2f5c-529d-bcff-a95f66717a5e,"[{""resourceId"": ""5742d406-2f5c-529d-bcff-a95f66717a5e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c2af326-b129-4da2-a800-e7a7c8dc787f"", ""inverseOntologyProperty"": """"}]"
830f5281-7ba4-5c58-b240-f644f90f57ce,tg:mpmre:305,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:306,Verwijzing naar MPM objectbeschrijvingen,955c255e-5829-5a8d-8251-8dffde8c4315,"[{""resourceId"": ""955c255e-5829-5a8d-8251-8dffde8c4315"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0dc053bf-b709-4450-bd18-58cd47916cb8"", ""inverseOntologyProperty"": """"}]"
830f5281-7ba4-5c58-b240-f644f90f57ce,tg:mpmre:305,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:304,Verwijzing naar MPM objectbeschrijvingen,9eba0924-46b0-5089-97dd-15ff0361368e,"[{""resourceId"": ""9eba0924-46b0-5089-97dd-15ff0361368e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ed9ec389-3885-477b-88e0-c1c03e29ce23"", ""inverseOntologyProperty"": """"}]"
8722c1f4-775c-5905-a260-b4ec3d2d6e58,tg:mpmre:540,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:544,Verwijzing naar MPM objectbeschrijvingen,71fd928d-34e2-5b4c-b531-9556b9c09a55,"[{""resourceId"": ""71fd928d-34e2-5b4c-b531-9556b9c09a55"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1527eab1-22df-4dec-89c1-b6a4371ecca4"", ""inverseOntologyProperty"": """"}]"
8722c1f4-775c-5905-a260-b4ec3d2d6e58,tg:mpmre:540,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:535,Verwijzing naar MPM objectbeschrijvingen,977286db-e3f9-5b66-bb94-3b52515dfe30,"[{""resourceId"": ""977286db-e3f9-5b66-bb94-3b52515dfe30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ddce301-7d34-438f-b9c4-f7df88852c27"", ""inverseOntologyProperty"": """"}]"
64730dd7-e9fa-548d-a75c-9f5024a64532,tg:mpmre:438,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:440,Verwijzing naar MPM objectbeschrijvingen,b4cecade-b256-5b6d-b6fd-a83c70fbbf1a,"[{""resourceId"": ""b4cecade-b256-5b6d-b6fd-a83c70fbbf1a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""637d64e5-22ec-49a2-bfa2-5e7447166df5"", ""inverseOntologyProperty"": """"}]"
64730dd7-e9fa-548d-a75c-9f5024a64532,tg:mpmre:438,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:436,Verwijzing naar MPM objectbeschrijvingen,f574140e-40c0-5478-9c0e-db6ec538f4dd,"[{""resourceId"": ""f574140e-40c0-5478-9c0e-db6ec538f4dd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""41623c6e-c4e5-48cc-ae8b-ab4a42c3a3a7"", ""inverseOntologyProperty"": """"}]"
581fa28a-22a4-5856-94d2-84bf173f64c0,tg:mpmre:550,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:551,Verwijzing naar MPM objectbeschrijvingen,20932a15-b772-552b-b4c0-074f9caf0380,"[{""resourceId"": ""20932a15-b772-552b-b4c0-074f9caf0380"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4faa84f2-f4a3-4729-897e-721ad44d94c4"", ""inverseOntologyProperty"": """"}]"
581fa28a-22a4-5856-94d2-84bf173f64c0,tg:mpmre:550,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:549,Verwijzing naar MPM objectbeschrijvingen,20ac365e-8879-58fa-9282-88c587c68014,"[{""resourceId"": ""20ac365e-8879-58fa-9282-88c587c68014"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7bafdc35-26c9-4e48-ac8a-30771aea262d"", ""inverseOntologyProperty"": """"}]"
3ce3a31f-2446-53d3-881f-9cd8b7e6f712,tg:mpmre:428,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:430,Verwijzing naar MPM objectbeschrijvingen,2b0987a6-3e37-5f40-9b8d-6d0457e23af2,"[{""resourceId"": ""2b0987a6-3e37-5f40-9b8d-6d0457e23af2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f20a26a7-63eb-47f4-8899-5913f5833a2c"", ""inverseOntologyProperty"": """"}]"
3ce3a31f-2446-53d3-881f-9cd8b7e6f712,tg:mpmre:428,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:427,Verwijzing naar MPM objectbeschrijvingen,d50b4691-6b3d-5ff7-a32c-0cc1ad67c38a,"[{""resourceId"": ""d50b4691-6b3d-5ff7-a32c-0cc1ad67c38a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""71895581-d80f-40f3-8edb-18a2bb879563"", ""inverseOntologyProperty"": """"}]"
aa1ea775-2118-5228-8d57-3bf8203f1053,tg:mpmre:522,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:524,Verwijzing naar MPM objectbeschrijvingen,489a3ad6-e940-59e5-aea3-d48c1ec72a84,"[{""resourceId"": ""489a3ad6-e940-59e5-aea3-d48c1ec72a84"", ""ontologyProperty"": """", ""resourceXresourceId"": ""85dc39bf-c2fc-439c-a7f8-a4928a09840b"", ""inverseOntologyProperty"": """"}]"
aa1ea775-2118-5228-8d57-3bf8203f1053,tg:mpmre:522,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:521,Verwijzing naar MPM objectbeschrijvingen,f8258352-501a-522c-83ac-e3d48a6a8c25,"[{""resourceId"": ""f8258352-501a-522c-83ac-e3d48a6a8c25"", ""ontologyProperty"": """", ""resourceXresourceId"": ""db425ebd-5928-4716-b21b-4e35e9bf4f86"", ""inverseOntologyProperty"": """"}]"
2a717cfd-0a8e-5cf8-be3d-6a3d37e14bf9,tg:mpmre:532,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:535,Verwijzing naar MPM objectbeschrijvingen,977286db-e3f9-5b66-bb94-3b52515dfe30,"[{""resourceId"": ""977286db-e3f9-5b66-bb94-3b52515dfe30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9797bc2-6a9c-48ab-8451-bfcea6effb3b"", ""inverseOntologyProperty"": """"}]"
2a717cfd-0a8e-5cf8-be3d-6a3d37e14bf9,tg:mpmre:532,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:530,Verwijzing naar MPM objectbeschrijvingen,9cb6c92c-e9a4-5d10-8798-93f38417d980,"[{""resourceId"": ""9cb6c92c-e9a4-5d10-8798-93f38417d980"", ""ontologyProperty"": """", ""resourceXresourceId"": ""569d319b-b352-4d33-a0c5-9ea1564678b7"", ""inverseOntologyProperty"": """"}]"
528a2503-f80a-5a93-a539-13612dd4b221,tg:mpmre:377,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:378,Verwijzing naar MPM objectbeschrijvingen,00eefe84-d8db-55ef-87a0-0fdf632d6d3b,"[{""resourceId"": ""00eefe84-d8db-55ef-87a0-0fdf632d6d3b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""040343d6-c257-40fc-995d-aa6027148d6c"", ""inverseOntologyProperty"": """"}]"
528a2503-f80a-5a93-a539-13612dd4b221,tg:mpmre:377,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:376,Verwijzing naar MPM objectbeschrijvingen,46e40f3b-ef71-5ef6-95b6-dca14b60591d,"[{""resourceId"": ""46e40f3b-ef71-5ef6-95b6-dca14b60591d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e8aa9f0-792c-4f5a-b481-7c89cd8fdd98"", ""inverseOntologyProperty"": """"}]"
f100640c-77ff-52dc-b890-41f2d81adddb,tg:mpmre:367,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:368,Verwijzing naar MPM objectbeschrijvingen,dec49f1e-fe7e-5757-8a38-0641b860544e,"[{""resourceId"": ""dec49f1e-fe7e-5757-8a38-0641b860544e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""834b1637-8344-49c4-be93-f624dd05b49a"", ""inverseOntologyProperty"": """"}]"
f100640c-77ff-52dc-b890-41f2d81adddb,tg:mpmre:367,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:366,Verwijzing naar MPM objectbeschrijvingen,2518f25e-7e20-56d1-86ec-e723a9d7fc26,"[{""resourceId"": ""2518f25e-7e20-56d1-86ec-e723a9d7fc26"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a0d07947-b36c-4214-8b50-be96ce94a0bd"", ""inverseOntologyProperty"": """"}]"
f53621e9-865f-5896-b51f-ff0fa01b2cec,tg:mpmre:644,e73_AssociatedRecords,1,mpmre,☀,volgend register,tg:mpmre:645,Verwijzing naar MPM objectbeschrijvingen,30aaa080-48f5-55b7-9ae7-039c41049852,"[{""resourceId"": ""30aaa080-48f5-55b7-9ae7-039c41049852"", ""ontologyProperty"": """", ""resourceXresourceId"": ""89b439d3-7b79-4984-a95a-71406142cf9b"", ""inverseOntologyProperty"": """"}]"
f53621e9-865f-5896-b51f-ff0fa01b2cec,tg:mpmre:644,e73_AssociatedRecords,2,mpmre,☘,vorig register,tg:mpmre:160,Verwijzing naar MPM objectbeschrijvingen,1807b5b6-8a06-5606-ba1e-0df2b57fb155,"[{""resourceId"": ""1807b5b6-8a06-5606-ba1e-0df2b57fb155"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8bdca62c-3dd1-4785-8a74-8d852b259204"", ""inverseOntologyProperty"": """"}]"
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_AssociatedRecords,1,mpmre,K,volgend register,tg:mpmre:489,Verwijzing naar MPM objectbeschrijvingen,91d29502-1377-5fee-bbd8-4afb11c51fd1,"[{""resourceId"": ""91d29502-1377-5fee-bbd8-4afb11c51fd1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4cdd4ea8-68aa-482a-8a88-99f975d7811d"", ""inverseOntologyProperty"": """"}]"
57cc4ea6-5dcb-5adf-bdcb-25c4c499651e,tg:mpmre:654,e73_AssociatedRecords,2,mpmre,H,vorig register,tg:mpmre:653,Verwijzing naar MPM objectbeschrijvingen,26126f05-5dd7-5b3e-a75b-4d2001ac944e,"[{""resourceId"": ""26126f05-5dd7-5b3e-a75b-4d2001ac944e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a6bd6b9-113d-4314-aa85-1cf915df20a6"", ""inverseOntologyProperty"": """"}]"
42bc6863-959b-5daf-8b45-5c14681a9321,tg:mpmre:32,e73_AssociatedRecords,1,mpmre,AA,volgend register,tg:mpmre:33,Verwijzing naar MPM objectbeschrijvingen,c8dc76af-9536-5e6b-8709-3f26809875fe,"[{""resourceId"": ""c8dc76af-9536-5e6b-8709-3f26809875fe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ccebe36e-4cfe-4c5c-9725-7c81d2cb2b99"", ""inverseOntologyProperty"": """"}]"
42bc6863-959b-5daf-8b45-5c14681a9321,tg:mpmre:32,e73_AssociatedRecords,2,mpmre,Yy,vorig register,tg:mpmre:31,Verwijzing naar MPM objectbeschrijvingen,7b76051e-751d-5e77-aca8-de5556583c24,"[{""resourceId"": ""7b76051e-751d-5e77-aca8-de5556583c24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1294b3a3-0a3e-44cb-bcc4-d172cb8245a0"", ""inverseOntologyProperty"": """"}]"
2599abc5-784c-51f7-95f3-a9d97f5262f8,tg:mpmre:22,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:23,Verwijzing naar MPM objectbeschrijvingen,0fafb61a-6f9a-55e6-ba1c-2ce8cfbd259c,"[{""resourceId"": ""0fafb61a-6f9a-55e6-ba1c-2ce8cfbd259c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c7df5c6-6f5b-4e2f-a948-ac36c7415fdd"", ""inverseOntologyProperty"": """"}]"
b9e68be0-750f-53c1-8c51-2498987c8d76,tg:mpmre:252,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:252,Verwijzing naar MPM objectbeschrijvingen,b9e68be0-750f-53c1-8c51-2498987c8d76,"[{""resourceId"": ""b9e68be0-750f-53c1-8c51-2498987c8d76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3717eb50-d45e-4784-b94e-5a43e3176dd7"", ""inverseOntologyProperty"": """"}]"
22a17cb9-f167-52a7-b219-ebd58a9c080a,tg:mpmre:242,e73_AssociatedRecords,1,mpmre,,volgend register,tg:mpmre:245,Verwijzing naar MPM objectbeschrijvingen,8efab1f0-8d2b-56d5-b052-3e83aa328e89,"[{""resourceId"": ""8efab1f0-8d2b-56d5-b052-3e83aa328e89"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c9306b0-041c-4452-b129-eccb83650c67"", ""inverseOntologyProperty"": """"}]"
22a17cb9-f167-52a7-b219-ebd58a9c080a,tg:mpmre:242,e73_AssociatedRecords,2,mpmre,,vorig register,tg:mpmre:237,Verwijzing naar MPM objectbeschrijvingen,6119545b-be51-56c9-abf4-527b01ecd39a,"[{""resourceId"": ""6119545b-be51-56c9-abf4-527b01ecd39a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""85c958e1-2bdc-46d6-9097-8b4d8574929b"", ""inverseOntologyProperty"": """"}]"
